t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
554.100,21.310,-18.970,-11.5400,8.2100,0.0000,0.0000,-180.100,80.900,36.2741,11.5923,1.030,554.100,1776804471.595534,98.303,1948,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,185.000,0.881200,0.974600,16.0200,16.1800,-2.1600,-0.4200
554.150,10.450,-13.290,-13.5100,9.7400,0.0000,0.0000,-177.400,111.900,41.8299,19.0224,1.030,554.150,1776804471.595734,98.303,1949,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,185.000,0.881200,0.974600,16.0200,16.1800,-2.1600,-0.4200
554.200,2.050,-8.750,-14.2900,9.0500,0.0000,0.0000,-155.700,119.800,38.8328,18.9227,1.030,554.200,1776804471.662411,98.370,1950,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,185.000,0.881200,0.974600,16.0200,16.1800,-2.1600,-0.4200
554.250,-2.990,-1.340,-11.1700,8.4300,0.0000,0.0000,-107.200,137.900,20.8990,20.2894,1.030,554.250,1776804471.690948,98.399,1951,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,185.000,0.881200,0.974600,16.0200,16.1800,-2.1600,-0.4200
554.300,-3.930,6.960,-9.0400,7.3900,0.0000,0.0000,44.400,183.300,-7.0053,23.6420,1.030,554.300,1776804471.755686,98.463,1952,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,185.000,0.881200,0.974600,16.0200,16.1800,-2.1600,-0.4200
554.350,-0.740,11.800,-5.1000,5.6800,0.0000,0.0000,115.700,139.300,-10.2987,13.8095,1.030,554.350,1776804471.815003,98.523,1953,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,185.000,0.881200,0.974600,16.0200,16.1800,-2.1600,-0.4200
554.400,-2.470,18.880,1.1600,2.8400,0.0000,0.0000,-136.100,109.600,-2.7555,5.4326,0.950,554.400,1776804471.859743,98.567,1954,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,185.000,0.881200,0.974600,16.0200,16.1800,-2.1600,-0.4200
554.450,-2.280,24.220,6.2400,-0.6100,0.0000,0.0000,53.400,70.300,5.8157,-0.7484,0.950,554.450,1776804471.921196,98.629,1955,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,185.000,0.881200,0.974600,16.0200,16.1800,-2.1600,-0.4200
554.500,-4.650,21.820,6.9100,-2.1900,0.0000,0.0000,18.600,-143.500,2.2432,5.4850,0.950,554.500,1776804471.956708,98.664,1956,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,185.000,0.881200,0.974600,16.0200,16.1800,-2.1600,-0.4200
554.550,-10.450,19.230,6.8700,-4.0200,0.0000,0.0000,212.800,-38.500,25.5156,2.7012,0.950,554.550,1776804471.995523,98.703,1957,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,185.000,0.881200,0.974600,16.0200,16.1800,-2.1600,-0.4200
554.600,-5.330,13.320,6.0800,-6.5800,0.0000,0.0000,60.900,-198.500,6.4625,22.7963,0.950,554.600,1776804472.055675,98.763,1958,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,185.000,0.881200,0.974600,16.0200,16.1800,-2.1600,-0.4200
554.650,1.310,-0.170,5.1900,-8.3600,0.0000,0.0000,114.300,-196.200,10.3536,28.6274,0.950,554.650,1776804472.098217,98.806,1959,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,185.000,0.881200,0.974600,16.0200,16.1800,-2.1600,-0.4200
554.700,8.530,-6.470,5.2300,-10.6400,0.0000,0.0000,148.200,-209.300,13.5278,38.8676,0.950,554.700,1776804472.161074,98.869,1960,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,185.000,0.881200,0.974600,16.0200,16.1800,-2.1600,-0.4200
554.750,16.340,-16.270,5.8900,-13.3200,0.0000,0.0000,183.600,-184.000,18.8741,42.7759,0.950,554.750,1776804472.196157,98.904,1961,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
554.800,26.310,-22.540,8.9200,-14.6300,0.0000,0.0000,158.100,-57.300,24.6135,14.6311,0.950,554.800,1776804472.255527,98.963,1962,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
554.850,32.270,-24.170,8.3300,-12.3400,0.0000,0.0000,92.000,-44.600,13.3755,9.6057,0.950,554.850,1776804472.293853,99.002,1963,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
554.900,35.370,-29.010,5.3900,-3.8400,0.0000,0.0000,73.900,-197.600,6.9520,13.2433,0.950,554.900,1776804472.375469,99.083,1964,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
554.950,38.350,-33.440,1.3900,4.2300,0.0000,0.0000,50.100,-21.800,1.2154,-1.6094,0.950,554.950,1776804472.403951,99.112,1965,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.000,39.290,-28.960,-2.8300,9.2200,0.0000,0.0000,-35.900,370.800,1.7732,59.6689,0.950,555.000,1776804472.460553,99.168,1966,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.050,31.360,-28.700,-6.0700,9.2400,0.0000,0.0000,-120.500,65.100,12.7659,10.4986,0.950,555.050,1776804472.495353,99.203,1967,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.100,25.360,-21.150,-9.9000,8.0400,0.0000,0.0000,-153.600,87.100,26.5402,12.2223,0.950,555.100,1776804472.554947,99.263,1968,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.150,16.360,-14.140,-13.3400,9.6800,0.0000,0.0000,-165.600,138.900,38.5561,23.4669,0.950,555.150,1776804472.595367,99.303,1969,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.200,9.450,-7.540,-15.0000,10.5600,0.0000,0.0000,-169.400,148.400,44.3488,27.3511,0.950,555.200,1776804472.661485,99.369,1970,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.250,0.220,-1.890,-13.6500,9.7200,0.0000,0.0000,-130.400,137.000,31.0662,23.2415,0.950,555.250,1776804472.714857,99.423,1971,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.300,-2.570,5.940,-11.7200,9.3500,0.0000,0.0000,-4.500,166.900,0.9205,27.2361,0.950,555.300,1776804472.758487,99.466,1972,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.350,0.310,13.250,-8.6200,7.6900,0.0000,0.0000,96.900,98.200,-14.5784,13.1800,0.950,555.350,1776804472.795693,99.503,1973,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.400,2.570,17.890,-3.2100,5.1300,0.0000,0.0000,102.300,127.800,-5.7314,11.4426,0.980,555.400,1776804472.855023,99.563,1974,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.450,-3.840,22.930,1.7800,2.3300,0.0000,0.0000,58.700,87.600,1.8236,3.5624,0.980,555.450,1776804472.894488,99.602,1975,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.500,-3.250,25.520,4.7600,0.0400,0.0000,0.0000,-208.500,-62.100,-17.3217,-0.0434,0.980,555.500,1776804472.975400,99.683,1976,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.550,-11.380,20.670,5.7300,-1.6700,0.0000,0.0000,126.200,-67.100,12.6209,1.9558,0.980,555.550,1776804473.002282,99.710,1977,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.600,-6.010,16.200,5.7500,-4.1900,0.0000,0.0000,53.000,-140.800,5.3189,10.2966,0.980,555.600,1776804473.075350,99.783,1978,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.650,0.520,5.040,5.4700,-5.4000,0.0000,0.0000,128.000,-192.600,12.2201,18.1521,0.980,555.650,1776804473.095872,99.804,1979,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.700,7.630,-7.440,4.1800,-8.2200,0.0000,0.0000,156.600,-206.400,11.4247,29.6114,0.980,555.700,1776804473.154830,99.862,1980,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.884000,0.955400,16.1300,16.0400,-2.1200,-0.7500
555.750,17.190,-15.350,5.0900,-10.3200,0.0000,0.0000,216.400,-184.300,19.2244,33.1957,0.980,555.750,1776804473.195869,99.904,1981,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
555.800,26.920,-22.090,5.6800,-12.4100,0.0000,0.0000,147.500,-93.400,14.6224,20.2300,0.980,555.800,1776804473.254748,99.962,1982,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
555.850,32.000,-24.550,8.5600,-14.3900,0.0000,0.0000,103.600,-38.900,15.4779,9.7698,0.980,555.850,1776804473.314928,100.023,1983,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
555.900,35.950,-25.160,9.9100,-15.0000,0.0000,0.0000,57.800,-76.500,9.9972,20.0277,0.980,555.900,1776804473.360579,100.068,1984,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
555.950,38.210,-31.390,9.0600,-15.0000,0.0000,0.0000,46.400,-44.900,7.3371,11.7548,0.980,555.950,1776804473.419492,100.127,1985,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.000,39.530,-31.630,7.1500,-12.6200,0.0000,0.0000,-5.400,85.600,-0.6739,-18.8543,0.980,556.000,1776804473.466785,100.174,1986,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.050,32.970,-25.300,4.5900,-7.0500,0.0000,0.0000,-187.600,246.100,-15.0288,-30.2815,0.980,556.050,1776804473.495894,100.204,1987,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.100,26.590,-20.170,0.8300,0.1900,0.0000,0.0000,-119.700,51.100,-1.7340,0.1695,0.980,556.100,1776804473.554515,100.262,1988,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.150,18.260,-15.990,-2.6800,5.5500,0.0000,0.0000,-164.000,122.700,7.6711,11.8854,0.980,556.150,1776804473.595010,100.303,1989,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.200,10.090,-7.460,-6.1100,9.0600,0.0000,0.0000,-163.600,144.000,17.4462,22.7703,0.980,556.200,1776804473.656461,100.364,1990,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.250,2.000,-1.220,-9.0800,9.8200,0.0000,0.0000,-147.200,144.300,23.3277,24.7318,0.980,556.250,1776804473.699909,100.408,1991,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.300,-2.830,6.170,-10.9800,9.2700,0.0000,0.0000,-45.600,152.400,8.7387,24.6571,0.980,556.300,1776804473.761040,100.469,1992,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.350,-2.000,12.320,-12.5800,8.4700,0.0000,0.0000,61.800,108.600,-13.5690,16.0543,0.980,556.350,1776804473.796114,100.504,1993,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.400,2.090,18.940,-14.5400,8.0900,0.0000,0.0000,125.100,124.100,-31.7467,17.5226,1.010,556.400,1776804473.854707,100.562,1994,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.450,-3.820,22.580,-15.0000,9.0300,0.0000,0.0000,-237.100,74.200,62.0726,11.6942,1.010,556.450,1776804473.886866,100.595,1995,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.500,-1.760,25.910,-13.0100,8.5900,0.0000,0.0000,-131.300,22.400,29.8139,3.3583,1.010,556.500,1776804473.955044,100.663,1996,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.550,-11.500,20.800,-11.6900,8.1600,0.0000,0.0000,103.500,-52.600,-21.1170,-7.4912,1.010,556.550,1776804474.001352,100.709,1997,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.600,-7.480,15.130,-7.6100,6.0400,0.0000,0.0000,30.000,-154.800,-3.9846,-16.3187,1.010,556.600,1776804474.063066,100.771,1998,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.650,-2.720,6.200,-0.5400,3.5200,0.0000,0.0000,132.200,-202.400,-1.2460,-12.4346,1.010,556.650,1776804474.095671,100.803,1999,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.700,5.970,-4.930,4.3000,0.7800,0.0000,0.0000,161.600,-211.600,12.1279,-2.8806,1.010,556.700,1776804474.154746,100.862,2000,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.750,15.530,-16.680,5.9200,-2.6500,0.0000,0.0000,202.200,-180.400,20.8920,8.3437,1.010,556.750,1776804474.195382,100.903,2001,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.885000,0.972300,16.0600,16.3000,-2.0900,-0.4600
556.800,25.560,-21.310,5.4900,-5.7000,0.0000,0.0000,160.000,-112.200,15.3310,11.1621,1.010,556.800,1776804474.276321,100.984,2002,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
556.850,31.260,-23.810,4.7400,-9.0000,0.0000,0.0000,97.900,-38.800,8.0991,6.0947,1.010,556.850,1776804474.315498,101.023,2003,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
556.900,35.330,-24.390,7.1800,-12.1200,0.0000,0.0000,67.900,-57.500,8.5089,12.1632,1.010,556.900,1776804474.364019,101.072,2004,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
556.950,38.340,-31.070,11.1200,-14.9900,0.0000,0.0000,56.800,-113.000,11.0238,29.5636,1.010,556.950,1776804474.396622,101.104,2005,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.000,39.930,-31.430,9.9300,-14.8800,0.0000,0.0000,-5.400,39.800,-0.9359,-10.3363,1.010,557.000,1776804474.457196,101.165,2006,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.050,32.580,-26.240,7.3300,-11.6200,0.0000,0.0000,-218.900,24.500,-28.0045,-4.9688,1.010,557.050,1776804474.484770,101.192,2007,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.100,26.190,-19.620,3.3400,-3.0400,0.0000,0.0000,-111.500,49.100,-6.4998,-2.6051,1.010,557.100,1776804474.557183,101.265,2008,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.150,17.820,-16.140,-2.7500,6.5900,0.0000,0.0000,-177.800,113.300,8.5338,13.0314,1.010,557.150,1776804474.600294,101.308,2009,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.200,9.600,-9.890,-7.7700,10.0000,0.0000,0.0000,-167.800,118.500,22.7557,20.6822,1.010,557.200,1776804474.669470,101.377,2010,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.250,1.500,-1.950,-11.0700,9.1600,0.0000,0.0000,-148.100,127.000,28.6141,20.3038,1.010,557.250,1776804474.697796,101.405,2011,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.300,-2.880,5.780,-13.5000,8.2500,0.0000,0.0000,-45.000,173.600,10.6029,24.9966,1.010,557.300,1776804474.817137,101.525,2012,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.350,-1.750,11.640,-14.6000,8.8900,0.0000,0.0000,50.500,130.300,-12.8683,20.2173,1.010,557.350,1776804474.817409,101.525,2013,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.400,1.000,16.820,-15.0000,9.8800,0.0000,0.0000,118.500,112.300,-31.0232,19.3648,0.990,557.400,1776804474.847132,101.555,2014,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.450,-5.710,22.050,-10.8800,8.6400,0.0000,0.0000,-87.000,85.100,16.5206,12.8328,0.990,557.450,1776804474.902108,101.610,2015,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.500,-1.210,25.830,-8.4800,7.3600,0.0000,0.0000,-77.800,25.000,11.5147,3.2114,0.990,557.500,1776804474.963712,101.671,2016,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.550,-11.410,22.450,-5.4400,6.1200,0.0000,0.0000,-127.700,-132.800,12.1246,-14.1849,0.990,557.550,1776804474.997049,101.705,2017,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.600,-6.480,15.600,-1.4300,4.5400,0.0000,0.0000,19.000,-140.700,-0.4742,-11.1488,0.990,557.600,1776804475.057257,101.765,2018,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.650,-0.830,4.890,2.4700,2.7500,0.0000,0.0000,122.200,-177.700,5.2680,-8.5290,0.990,557.650,1776804475.085523,101.793,2019,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.700,4.470,-3.170,5.3000,0.8200,0.0000,0.0000,131.000,-195.700,12.1178,-2.8008,0.990,557.700,1776804475.176606,101.884,2020,20260421_164613,RL,R,A,A,,26,1,3,3,165.000,195.000,0.891800,0.969300,16.4400,16.8500,-1.9900,-0.5300
557.750,14.790,-12.850,5.6900,-0.7400,0.0000,0.0000,185.900,-184.000,18.4616,2.3764,0.990,557.750,1776804475.204394,101.912,2021,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
557.800,24.510,-19.450,6.1600,-3.5800,0.0000,0.0000,183.300,-69.800,19.7070,4.3613,0.990,557.800,1776804475.263353,101.971,2022,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
557.850,31.110,-21.210,5.3300,-6.6600,0.0000,0.0000,124.500,-52.800,11.5817,6.1374,0.990,557.850,1776804475.296613,102.004,2023,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
557.900,35.440,-24.060,5.1700,-10.0200,0.0000,0.0000,69.100,-93.400,6.2351,16.3340,0.990,557.900,1776804475.358254,102.066,2024,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
557.950,38.070,-31.140,5.9000,-13.0600,0.0000,0.0000,44.200,-88.300,4.5515,20.1271,0.990,557.950,1776804475.399418,102.107,2025,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.000,38.730,-26.940,8.2800,-14.3000,0.0000,0.0000,-26.100,364.700,-3.7718,-91.0226,0.990,558.000,1776804475.460768,102.168,2026,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.050,30.770,-25.370,7.9900,-12.2500,0.0000,0.0000,-126.200,58.400,-17.5988,-12.4861,0.990,558.050,1776804475.521260,102.229,2027,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.100,24.420,-18.900,5.2500,-5.4000,0.0000,0.0000,-125.400,48.100,-11.4904,-4.5333,0.990,558.100,1776804475.580473,102.288,2028,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.150,15.480,-13.930,1.2000,2.3700,0.0000,0.0000,-159.900,125.000,-3.3489,5.1705,0.990,558.150,1776804475.609099,102.317,2029,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.200,7.440,-8.890,-3.8100,7.4200,0.0000,0.0000,-145.000,123.000,9.6421,15.9289,0.990,558.200,1776804475.667028,102.375,2030,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.250,0.350,-3.430,-8.5000,7.4400,0.0000,0.0000,-126.000,141.800,18.6925,18.4131,0.990,558.250,1776804475.700696,102.408,2031,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.300,-3.750,6.750,-11.0800,7.1500,0.0000,0.0000,-28.400,164.500,5.4921,20.5281,0.990,558.300,1776804475.760641,102.468,2032,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.350,-2.140,12.930,-13.1000,8.3200,0.0000,0.0000,90.000,97.900,-20.5774,14.2162,0.990,558.350,1776804475.785252,102.493,2033,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.400,1.480,16.890,-14.6500,10.0300,0.0000,0.0000,103.300,116.100,-26.4129,20.3241,1.010,558.400,1776804475.845500,102.553,2034,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.450,-8.640,21.550,-12.2600,9.1400,0.0000,0.0000,-69.100,79.900,14.7858,12.7459,1.010,558.450,1776804475.905517,102.613,2035,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.500,-6.060,24.960,-10.1300,8.5000,0.0000,0.0000,-231.600,-29.500,40.9473,-4.3764,1.010,558.500,1776804475.965508,102.673,2036,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.550,-14.230,21.220,-7.7100,7.2900,0.0000,0.0000,95.200,-63.500,-12.8106,-8.0794,1.010,558.550,1776804476.000651,102.708,2037,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.600,-9.870,17.520,-3.4800,5.5500,0.0000,0.0000,44.200,-96.100,-2.6846,-9.3088,1.010,558.600,1776804476.060744,102.768,2038,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.650,-3.560,6.200,1.3600,3.1100,0.0000,0.0000,120.900,-182.900,2.8697,-9.9278,1.010,558.650,1776804476.087024,102.795,2039,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.700,3.380,-4.280,5.1500,-0.0400,0.0000,0.0000,139.000,-205.400,12.4939,0.1434,1.010,558.700,1776804476.144845,102.852,2040,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.750,12.020,-12.160,6.1900,-3.4200,0.0000,0.0000,176.100,-191.300,19.0251,11.4187,1.010,558.750,1776804476.204727,102.912,2041,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892400,0.970000,16.4900,16.9900,-1.9900,-0.5300
558.800,21.660,-19.770,5.7100,-6.3500,0.0000,0.0000,212.800,-143.700,21.2073,15.9260,1.010,558.800,1776804476.265492,102.973,2042,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892100,0.969200,15.9400,16.9400,-1.9300,-0.5400
558.850,27.440,-23.090,6.1900,-9.4600,0.0000,0.0000,109.100,-31.300,11.7867,5.1679,1.010,558.850,1776804476.300642,103.008,2043,20260421_164613,RL,R,A,A,,26,1,3,3,175.000,195.000,0.892100,0.969200,15.9400,16.9400,-1.9300,-0.5400
