t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
108.080,0.080,-0.200,0.0000,0.0000,0.0000,0.0000,0.000,-0.200,0.0000,-0.0000,0.670,108.080,1776804025.532808,20.543,97,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.130,0.090,-0.200,0.0000,0.0000,0.0000,0.0000,0.163,0.000,0.0000,0.0000,0.670,108.130,1776804025.594276,20.604,98,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.180,0.090,-0.190,0.0000,0.0000,0.0000,0.0000,0.000,0.200,0.0000,0.0000,0.670,108.180,1776804025.623230,20.633,99,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.230,0.090,-0.170,0.0000,0.0000,0.0000,0.0000,0.000,0.400,0.0000,0.0000,0.670,108.230,1776804025.676194,20.686,100,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.280,0.090,-0.150,0.0000,0.0000,0.0000,0.0000,0.000,0.300,0.0000,0.0000,0.670,108.280,1776804025.736531,20.746,101,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.330,0.120,-0.110,0.0000,0.0000,0.0000,0.0000,0.700,0.700,0.0000,0.0000,0.670,108.330,1776804025.801448,20.811,102,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.380,0.140,-0.070,0.0000,0.0000,0.0000,0.0000,1.000,1.000,0.0000,0.0000,0.670,108.380,1776804025.834177,20.844,103,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.430,0.180,-0.040,0.0000,0.0000,0.0000,0.0000,0.700,0.900,0.0000,0.0000,0.670,108.430,1776804025.893753,20.904,104,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.480,0.220,0.000,0.0000,0.0000,0.0000,0.0000,0.700,0.900,0.0000,0.0000,0.670,108.480,1776804025.921270,20.931,105,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.530,0.270,0.050,0.0000,0.0000,0.0000,0.0000,1.000,1.000,0.0000,0.0000,0.670,108.530,1776804025.980489,20.990,106,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.580,0.310,0.110,0.0000,0.0000,0.0000,0.0000,1.200,1.200,0.0000,0.0000,0.670,108.580,1776804026.042448,21.052,107,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.630,0.370,0.180,0.0000,0.0000,0.0000,0.0000,1.400,1.400,0.0000,0.0000,0.670,108.630,1776804026.098216,21.108,108,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.680,0.440,0.260,0.0000,0.0000,0.0000,0.0000,1.300,1.300,0.0000,0.0000,0.670,108.680,1776804026.133890,21.144,109,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.730,0.500,0.300,0.0000,0.0000,0.0000,0.0000,1.200,1.000,0.0000,0.0000,0.670,108.730,1776804026.214135,21.224,110,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.780,0.550,0.360,0.0000,0.0000,0.0000,0.0000,1.000,0.900,0.0000,0.0000,0.670,108.780,1776804026.243711,21.253,111,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.830,0.580,0.410,0.0000,0.0000,0.0000,0.0000,0.600,0.700,0.0000,0.0000,0.670,108.830,1776804026.302376,21.312,112,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.880,0.620,0.450,0.0000,0.0000,0.0000,0.0000,0.100,0.500,0.0000,0.0000,0.670,108.880,1776804026.333634,21.343,113,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.930,0.630,0.480,0.0000,0.0000,0.0000,0.0000,0.000,0.400,0.0000,0.0000,0.670,108.930,1776804026.394014,21.404,114,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
108.980,0.630,0.500,0.0000,0.0000,0.0000,0.0000,-0.100,0.200,-0.0000,0.0000,0.670,108.980,1776804026.420305,21.430,115,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.030,0.620,0.510,0.0000,0.0000,0.0000,0.0000,-0.400,-0.100,-0.0000,-0.0000,0.670,109.030,1776804026.477430,21.487,116,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.080,0.610,0.510,0.0000,0.0000,0.0000,0.0000,-0.400,-0.400,-0.0000,-0.0000,0.670,109.080,1776804026.542301,21.552,117,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.130,0.590,0.510,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.670,109.130,1776804026.597670,21.607,118,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.180,0.590,0.510,0.0000,0.0000,0.0000,0.0000,-0.100,-0.100,-0.0000,-0.0000,0.670,109.180,1776804026.669852,21.680,119,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.230,0.580,0.500,0.0000,0.0000,0.0000,0.0000,-0.200,-0.400,-0.0000,-0.0000,0.670,109.230,1776804026.705812,21.716,120,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.280,0.560,0.460,0.0000,0.0000,0.0000,0.0000,-0.100,-0.500,-0.0000,-0.0000,0.670,109.280,1776804026.737108,21.747,121,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.330,0.550,0.440,0.0000,0.0000,0.0000,0.0000,-0.200,-0.300,-0.0000,-0.0000,0.670,109.330,1776804026.792830,21.803,122,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.380,0.520,0.430,0.0000,0.0000,0.0000,0.0000,-0.400,-0.300,-0.0000,-0.0000,0.670,109.380,1776804026.861501,21.871,123,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.430,0.500,0.400,0.0000,0.0000,0.0000,0.0000,-0.400,-0.600,-0.0000,-0.0000,0.670,109.430,1776804026.946138,21.956,124,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.480,0.480,0.370,0.0000,0.0000,0.0000,0.0000,-0.100,-0.400,-0.0000,-0.0000,0.670,109.480,1776804026.946333,21.956,125,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.530,0.470,0.360,0.0000,0.0000,0.0000,0.0000,0.000,-0.200,0.0000,-0.0000,0.670,109.530,1776804026.976961,21.987,126,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.580,0.470,0.350,0.0000,0.0000,0.0000,0.0000,0.100,-0.100,0.0000,-0.0000,0.670,109.580,1776804027.031735,22.041,127,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.630,0.450,0.350,0.0000,0.0000,0.0000,0.0000,-0.341,0.000,-0.0000,0.0000,0.670,109.630,1776804027.090417,22.100,128,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.680,0.410,0.320,0.0000,0.0000,0.0000,0.0000,0.000,-0.400,0.0000,-0.0000,0.670,109.680,1776804027.127577,22.137,129,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.730,0.350,0.290,0.0000,0.0000,0.0000,0.0000,-1.500,-0.400,-0.0000,-0.0000,0.670,109.730,1776804027.207423,22.217,130,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.780,0.280,0.290,0.0000,0.0000,0.0000,0.0000,-0.900,-0.200,-0.0000,-0.0000,0.670,109.780,1776804027.236076,22.246,131,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.830,0.260,0.270,0.0000,0.0000,0.0000,0.0000,-0.500,-0.100,-0.0000,-0.0000,0.670,109.830,1776804027.276518,22.286,132,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.880,0.260,0.260,0.0000,0.0000,0.0000,0.0000,0.000,-0.179,0.0000,-0.0000,0.670,109.880,1776804027.332577,22.342,133,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.930,0.260,0.260,0.0000,0.0000,0.0000,0.0000,-0.300,0.000,-0.0000,0.0000,0.670,109.930,1776804027.390584,22.400,134,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
109.980,0.250,0.260,0.0000,0.0000,0.0000,0.0000,-0.400,0.000,-0.0000,0.0000,0.670,109.980,1776804027.453654,22.463,135,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.030,0.230,0.260,0.0000,0.0000,0.0000,0.0000,-0.500,0.000,-0.0000,0.0000,0.670,110.030,1776804027.488371,22.498,136,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.080,0.210,0.260,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,0.670,110.080,1776804027.527507,22.537,137,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.130,0.200,0.220,0.0000,0.0000,0.0000,0.0000,-0.100,-0.800,-0.0000,-0.0000,0.670,110.130,1776804027.607506,22.617,138,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.180,0.190,0.190,0.0000,0.0000,0.0000,0.0000,-0.100,-0.900,-0.0000,-0.0000,0.670,110.180,1776804027.634941,22.645,139,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.230,0.170,0.150,0.0000,0.0000,0.0000,0.0000,-0.100,-0.700,-0.0000,-0.0000,0.670,110.230,1776804027.690134,22.700,140,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.280,0.150,0.120,0.0000,0.0000,0.0000,0.0000,-0.200,-0.800,-0.0000,-0.0000,0.670,110.280,1776804027.727472,22.737,141,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.330,0.140,0.060,0.0000,0.0000,0.0000,0.0000,-0.200,-0.700,-0.0000,-0.0000,0.670,110.330,1776804027.807414,22.817,142,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.380,0.120,0.030,0.0000,0.0000,0.0000,0.0000,-0.400,-0.500,-0.0000,-0.0000,0.670,110.380,1776804027.847810,22.858,143,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.430,0.110,0.000,0.0000,0.0000,0.0000,0.0000,-0.300,-0.600,-0.0000,-0.0000,0.670,110.430,1776804027.890387,22.900,144,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.480,0.090,-0.030,0.0000,0.0000,0.0000,0.0000,-0.200,-0.200,-0.0000,-0.0000,0.670,110.480,1776804027.927509,22.937,145,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.530,0.080,-0.040,0.0000,0.0000,0.0000,0.0000,-0.169,-0.169,-0.0000,-0.0000,0.670,110.530,1776804027.986874,22.997,146,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.580,0.070,-0.040,0.0000,0.0000,0.0000,0.0000,-0.400,-0.100,-0.0000,-0.0000,0.670,110.580,1776804028.047531,23.057,147,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.630,0.050,-0.050,0.0000,0.0000,0.0000,0.0000,-0.400,-0.100,-0.0000,-0.0000,0.670,110.630,1776804028.086607,23.096,148,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.680,0.040,-0.050,0.0000,0.0000,0.0000,0.0000,-0.200,-0.100,-0.0000,-0.0000,0.670,110.680,1776804028.146942,23.157,149,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.730,0.030,-0.050,0.0000,0.0000,0.0000,0.0000,-0.100,0.100,-0.0000,0.0000,0.670,110.730,1776804028.190772,23.201,150,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.780,0.030,-0.040,0.0000,0.0000,0.0000,0.0000,0.100,0.200,0.0000,0.0000,0.670,110.780,1776804028.252733,23.262,151,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.830,0.030,-0.030,0.0000,0.0000,0.0000,0.0000,0.100,0.200,0.0000,0.0000,0.670,110.830,1776804028.286472,23.296,152,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.880,0.040,-0.010,0.0000,0.0000,0.0000,0.0000,0.200,0.300,0.0000,0.0000,0.670,110.880,1776804028.326891,23.337,153,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.930,0.050,0.000,0.0000,0.0000,0.0000,0.0000,0.200,0.300,0.0000,0.0000,0.670,110.930,1776804028.386549,23.396,154,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
110.980,0.060,0.000,0.0000,0.0000,0.0000,0.0000,0.200,0.000,0.0000,0.0000,0.670,110.980,1776804028.447335,23.457,155,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.030,0.080,0.000,0.0000,0.0000,0.0000,0.0000,0.300,0.000,0.0000,0.0000,0.670,111.030,1776804028.492200,23.502,156,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.080,0.080,-0.010,0.0000,0.0000,0.0000,0.0000,0.000,-0.284,0.0000,-0.0000,0.670,111.080,1776804028.527802,23.538,157,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.130,0.080,-0.010,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.670,111.130,1776804028.586952,23.597,158,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.180,0.080,-0.010,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.670,111.180,1776804028.647503,23.657,159,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.230,0.080,-0.010,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.670,111.230,1776804028.688175,23.698,160,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.280,0.070,-0.010,0.0000,0.0000,0.0000,0.0000,-0.228,0.000,-0.0000,0.0000,0.670,111.280,1776804028.731856,23.742,161,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.330,0.070,-0.010,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.670,111.330,1776804028.791965,23.802,162,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.380,0.070,-0.010,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.670,111.380,1776804028.826770,23.837,163,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.430,0.070,-0.010,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.670,111.430,1776804028.907048,23.917,164,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.480,0.070,-0.010,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.670,111.480,1776804028.935555,23.945,165,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.530,0.070,-0.010,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.670,111.530,1776804029.039450,24.049,166,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.580,0.070,0.000,0.0000,0.0000,0.0000,0.0000,0.000,26.818,0.0000,0.0000,0.670,111.580,1776804029.039655,24.049,167,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.630,0.070,0.000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.670,111.630,1776804029.090992,24.101,168,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.680,0.070,0.010,0.0000,0.0000,0.0000,0.0000,0.000,0.342,0.0000,0.0000,0.670,111.680,1776804029.119935,24.130,169,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.730,0.070,0.020,0.0000,0.0000,0.0000,0.0000,0.000,0.175,0.0000,0.0000,0.670,111.730,1776804029.177054,24.187,170,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.780,0.080,0.030,0.0000,0.0000,0.0000,0.0000,0.167,0.167,0.0000,0.0000,0.670,111.780,1776804029.236875,24.247,171,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.830,0.080,0.040,0.0000,0.0000,0.0000,0.0000,0.000,0.162,0.0000,0.0000,0.670,111.830,1776804029.298427,24.308,172,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.880,0.080,0.050,0.0000,0.0000,0.0000,0.0000,0.000,0.294,0.0000,0.0000,0.670,111.880,1776804029.332490,24.342,173,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.930,0.090,0.060,0.0000,0.0000,0.0000,0.0000,0.168,0.168,0.0000,0.0000,0.670,111.930,1776804029.392561,24.402,174,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
111.980,0.090,0.070,0.0000,0.0000,0.0000,0.0000,0.000,0.326,0.0000,0.0000,0.670,111.980,1776804029.422666,24.432,175,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.030,0.090,0.080,0.0000,0.0000,0.0000,0.0000,0.000,0.183,0.0000,0.0000,0.670,112.030,1776804029.477255,24.487,176,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.080,0.100,0.090,0.0000,0.0000,0.0000,0.0000,0.167,0.167,0.0000,0.0000,0.670,112.080,1776804029.537260,24.547,177,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.130,0.110,0.110,0.0000,0.0000,0.0000,0.0000,0.167,0.334,0.0000,0.0000,0.670,112.130,1776804029.597317,24.607,178,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.180,0.110,0.120,0.0000,0.0000,0.0000,0.0000,0.000,0.286,0.0000,0.0000,0.670,112.180,1776804029.632282,24.642,179,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.230,0.120,0.130,0.0000,0.0000,0.0000,0.0000,0.169,0.169,0.0000,0.0000,0.670,112.230,1776804029.691679,24.701,180,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.280,0.120,0.150,0.0000,0.0000,0.0000,0.0000,0.000,0.703,0.0000,0.0000,0.670,112.280,1776804029.719648,24.729,181,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.330,0.130,0.160,0.0000,0.0000,0.0000,0.0000,0.118,0.118,0.0000,0.0000,0.670,112.330,1776804029.804111,24.814,182,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.380,0.130,0.170,0.0000,0.0000,0.0000,0.0000,0.000,0.253,0.0000,0.0000,0.670,112.380,1776804029.843707,24.853,183,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.430,0.140,0.180,0.0000,0.0000,0.0000,0.0000,0.239,0.239,0.0000,0.0000,0.670,112.430,1776804029.885606,24.895,184,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.480,0.140,0.190,0.0000,0.0000,0.0000,0.0000,0.000,0.163,0.0000,0.0000,0.670,112.480,1776804029.947867,24.958,185,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.530,0.150,0.200,0.0000,0.0000,0.0000,0.0000,0.250,0.250,0.0000,0.0000,0.670,112.530,1776804029.987038,24.997,186,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.580,0.150,0.210,0.0000,0.0000,0.0000,0.0000,0.000,0.229,0.0000,0.0000,0.670,112.580,1776804030.031086,25.041,187,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.630,0.150,0.220,0.0000,0.0000,0.0000,0.0000,0.000,0.168,0.0000,0.0000,0.670,112.630,1776804030.090122,25.100,188,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.680,0.160,0.230,0.0000,0.0000,0.0000,0.0000,0.271,0.271,0.0000,0.0000,0.670,112.680,1776804030.127434,25.137,189,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.730,0.170,0.240,0.0000,0.0000,0.0000,0.0000,0.168,0.168,0.0000,0.0000,0.670,112.730,1776804030.186577,25.196,190,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.780,0.170,0.240,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.670,112.780,1776804030.227403,25.237,191,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.830,0.170,0.260,0.0000,0.0000,0.0000,0.0000,0.000,0.336,0.0000,0.0000,0.670,112.830,1776804030.286518,25.296,192,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.880,0.170,0.260,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.670,112.880,1776804030.330198,25.340,193,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.930,0.170,0.270,0.0000,0.0000,0.0000,0.0000,0.000,0.163,0.0000,0.0000,0.670,112.930,1776804030.391637,25.401,194,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
112.980,0.180,0.270,0.0000,0.0000,0.0000,0.0000,0.284,0.000,0.0000,0.0000,0.670,112.980,1776804030.427136,25.437,195,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
113.030,0.180,0.280,0.0000,0.0000,0.0000,0.0000,0.000,0.167,0.0000,0.0000,0.670,113.030,1776804030.487451,25.497,196,20260421_164004,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
