t_s,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,L_tau_ref,R_tau_ref,L_tau_pfimu,R_tau_pfimu
97.7038,-20.7688,-3.0368,80.3833,-39.1235,2.5298894885003627,-0.7252647632917946,2.900151014328003,-0.7472640872001648
97.7138,-20.2579,-3.0368,8.1177,-39.1235,1.7298894885003626,-0.7505441627948808,2.1001510620117188,-0.7648113369941711
97.7238,-20.2963,-4.3442,0.3052,-91.6138,0.9298894885003626,-0.4668738554374383,1.300150990486145,-0.5150846242904663
97.7338,-20.2963,-5.668,0.3052,-144.9585,0.7458958858142749,-1.2668738554374384,0.5001510381698608,-1.3150845766067505
97.7438,-20.0272,-7.5467,25.5737,-199.4629,0.4954852690901398,-2.0668738554374384,0.16981914639472961,-2.115084648132324
97.7538,-19.736,-7.5467,34.4849,-199.4629,0.4252818582247999,-2.8668738554374382,0.11130812764167786,-2.9150846004486084
97.7638,-19.736,-7.5467,34.4849,-199.4629,0.45858391557025374,-3.666873855437438,0.15524914860725403,-3.7150845527648926
97.7738,-19.1098,-7.5467,40.5273,-199.4629,0.3701040696288595,-4.40644044981222,0.14669309556484222,-4.227442741394043
97.7838,-18.6923,-24.3558,44.5557,-257.2021,0.33950420425979055,-5.20644044981222,0.19139809906482697,-5.027442932128906
97.7963,-18.2035,-26.7123,57.4341,-231.8115,0.24639916795216704,-5.200538773201792,0.20791088044643402,-4.647795677185059
97.8063,-17.5443,-28.8766,68.8477,-215.0269,0.24758390082435539,-4.653619460653257,0.28091955184936523,-4.042503833770752
97.8163,-17.5443,-30.9256,68.8477,-205.6274,0.45487768070254514,-4.0639382658109495,0.5264015793800354,-3.585742950439453
97.8263,-16.8466,-30.9256,63.5376,-205.6274,0.6181668122833537,-4.095507057624124,0.7244606614112854,-3.6682751178741455
97.8363,-15.8249,-32.9471,28.2593,-203.3691,0.7934236517800151,-3.4697029655455847,0.9575256705284119,-3.179267168045044
97.8463,-15.5173,-36.8307,12.6343,-188.6597,0.8118466775411104,-2.669702965545585,0.9399296045303345,-2.8665778636932373
97.8563,-15.2701,-38.7204,10.437,-189.7583,0.7411313143260685,-2.8540378846119343,0.8195685744285583,-2.8148653507232666
97.8663,-15.2701,-40.665,10.437,-196.8384,0.6863238801608721,-3.4019427696569604,0.7176535129547119,-2.6568005084991455
97.8763,-14.7208,-42.7524,15.9912,-211.4258,0.5747480308042309,-3.1775955119903068,0.582582414150238,-3.0206849575042725
97.8863,-14.4956,-42.7524,13.2446,-211.4258,0.5616840460505145,-3.353108179003975,0.5500562787055969,-3.6143295764923096
97.8987,-14.2703,-46.9162,17.0288,-209.7778,0.4966734151788271,-2.618858234518601,0.4837428629398346,-3.065519332885742
97.9087,-14.0067,-48.9597,25.2075,-200.1953,0.40255754317012626,-2.694946572599439,0.41515761613845825,-2.930734395980835
97.9187,-13.7375,-48.9597,32.1045,-200.1953,0.3337275866100605,-3.159998189831689,0.38570261001586914,-3.3062663078308105
97.9287,-13.7375,-52.695,32.1045,-173.0957,0.348680683852695,-2.450785468154317,0.4202564060688019,-2.5062663555145264
97.9387,-13.4738,-54.3045,34.0576,-154.2969,0.32851089300583597,-2.414614045207434,0.4262538254261017,-2.025527238845825
97.9488,-12.8586,-55.6723,24.5361,-129.2725,0.3707632863113435,-2.2234313011566584,0.4822969436645508,-1.9715582132339478
97.9588,-12.6499,-55.6723,25.7568,-129.2725,0.3434159341573847,-2.344639347587515,0.47100144624710083,-2.1114819049835205
97.9688,-12.6499,-57.7158,25.7568,-84.8999,0.3507673517613009,-1.8760368040459074,0.48029854893684387,-1.6061044931411743
97.9788,-12.4466,-58.4134,26.4893,-62.1338,0.3457405117821023,-1.7305316937996433,0.4766629636287689,-1.4917652606964111
97.9888,-12.1939,-58.8583,31.9214,-37.8418,0.28364574828566075,-1.6176619922035893,0.4397449791431427,-1.4566588401794434
98.0013,-11.6062,-59.0836,32.1045,-15.625,0.2571587278099382,-1.4998872804502175,0.4433790147304535,-1.4206360578536987
98.0113,-11.2656,-59.111,27.9541,2.0142,0.28457775043446637,-1.2663032369791238,0.4804040193557739,-1.25859797000885
98.0213,-10.9415,-58.6166,26.8555,39.3677,0.2916815710558715,-0.4663032369791238,0.47750192880630493,-0.45859798789024353
98.0313,-10.6888,-58.6166,25.0854,39.3677,0.3105730304614644,0.33369676302087625,0.47202062606811523,0.34140199422836304
98.0413,-10.6888,-58.0893,25.0854,57.1289,0.3291045455098318,0.646302654980534,0.48141834139823914,0.7573013305664062
98.0514,-10.4141,-57.3752,26.6724,76.416,0.3234315845169313,0.8253400047866875,0.4614078104496002,0.9252640604972839
98.0614,-10.0791,-57.3752,30.8228,76.416,0.31149123345494967,1.09578514336994,0.4369719624519348,1.1353262662887573
98.0714,-9.4364,-55.1944,27.8931,128.54,0.368334650631309,1.2303889675369792,0.4537264406681061,1.190951943397522
98.0814,-9.1837,-53.7003,24.7192,154.8462,0.40699480389496284,1.6620642400475898,0.477736234664917,1.597522258758545
98.0914,-8.9694,-51.9479,22.9492,179.3213,0.4277960458203329,2.303794813276748,0.48603418469429016,1.9583040475845337
98.1037,-8.9694,-47.7402,22.9492,226.5625,0.42753148594256757,2.9128283178895433,0.48679879307746887,2.495148181915283
98.1137,-8.9694,-45.2792,22.9492,244.0186,0.428242701903606,3.5227433082138533,0.49119383096694946,3.2951481342315674
98.1237,-7.8818,-45.2792,56.3354,244.0186,0.23330977429247207,4.110502306627323,0.22428791224956512,4.013243675231934
98.1337,-7.4918,-42.6096,36.377,258.606,0.49216534449951876,4.007806957914534,0.46375036239624023,4.496444225311279
98.1437,-7.3325,-37.5284,11.4136,257.5684,0.6789340646903487,3.588588409782869,0.6627435684204102,3.967209815979004
98.1537,-7.3325,-34.7488,9.2163,285.9497,0.6316297881797251,3.862342003335809,0.616849422454834,3.5507988929748535
98.1637,-7.1457,-34.7488,27.5879,285.9497,0.4495394025652634,4.662342003335809,0.4279165267944336,4.058050155639648
98.1737,-7.1457,-31.8484,27.5879,292.6636,0.46666083909017375,4.553045158418088,0.4512762725353241,3.8409652709960938
98.1837,-7.1457,-29.1788,27.5879,266.4795,0.4880595484238895,4.291780317862504,0.47139713168144226,4.066222667694092
98.1937,-5.7559,-26.7508,40.8325,244.0186,0.3454115059041972,4.001744198341931,0.3376691937446594,4.093978404998779
98.2063,-5.7559,-26.7508,40.8325,244.0186,0.4105318959665449,4.080109669658177,0.396439790725708,4.257916450500488
98.2163,-5.6351,-26.7508,7.5684,244.0186,0.694915384981242,4.150210879657218,0.6919106245040894,4.3275346755981445
98.2263,-5.6351,-20.4831,7.5684,193.7256,0.6348962457007696,3.4077750829066846,0.6426236033439636,3.5275347232818604
98.2363,-5.6351,-17.6816,7.5684,93.1396,0.588491534135732,2.648580342688501,0.5939289927482605,2.760385513305664
98.2463,-7.5083,-17.1432,-67.2607,46.936,-0.21150846586426808,2.010845775615962,-0.20607103407382965,1.9603854417800903
98.2563,-7.5083,-16.7368,-67.2607,41.4429,-1.0115084658642681,1.5883884161572333,-1.0060709714889526,1.2281807661056519
98.2663,-8.2828,-16.7368,-77.9419,41.4429,-1.266553306727011,1.3659817197432924,-1.3101736307144165,1.1586058139801025
98.2763,-11.0404,-16.3303,-170.166,40.2832,-2.0665533067270108,1.1591292464786758,-2.1101737022399902,1.0550813674926758
98.2863,-13.0783,-15.8908,-215.6982,46.3867,-2.8665533067270106,1.0348482271394905,-2.9101736545562744,0.9151943325996399
98.2963,-15.4459,-15.2206,-250.2441,70.8008,-3.606968753440562,0.8372966801555457,-3.7101736068725586,0.6149374842643738
98.3089,-17.9947,-13.32,-266.5405,88.3179,-4.406968753440562,0.4962733621412421,-4.510173797607422,0.4635111689567566
98.3189,-20.6479,-11.7325,-272.7051,72.3877,-5.01878984067632,0.5640774296864857,-5.310173511505127,0.570681095123291
98.3289,-23.2846,-11.7325,-261.2915,72.3877,-4.546101664960347,0.6390933722570942,-5.324723720550537,0.7115451693534851
98.3389,-25.7291,-10.936,-230.896,76.355,-4.222370465995651,0.644083026743749,-5.12939453125,0.7456267476081848
98.3489,-27.9373,-9.8978,-202.4536,82.4585,-3.905952267954489,0.6466423703854947,-4.884863376617432,0.725085973739624
98.3589,-30.0028,-9.8978,-184.5093,82.4585,-3.5148069336648127,0.8457612322536592,-4.549199104309082,0.8582597970962524
98.3689,-33.9194,-9.1617,-178.4058,66.1011,-2.7148069336648124,0.9228380898838947,-3.754377603530884,0.9617289304733276
98.3789,-33.9194,-8.7717,-178.4058,31.25,-2.6548503933164165,1.066948516460773,-3.8021652698516846,1.1415461301803589
98.3889,-33.9194,-8.7222,-178.4058,-0.6104,-2.8645166803819935,1.1346023139700965,-3.855618715286255,1.2406126260757446
98.3989,-35.7651,-8.887,-166.687,-13.855,-2.6976843911365322,0.33460231397009643,-3.5820865631103516,0.4406126141548157
98.4112,-35.7651,-8.887,-166.687,-13.855,-3.060758010573566,-0.4653976860299036,-3.61100172996521,-0.3593873679637909
98.4212,-39.1214,-9.2056,-151.9775,-24.6582,-2.8945002237303896,-0.8318514713672213,-3.0092124938964844,-0.7709571123123169
98.4312,-44.3564,-9.2056,-165.2222,-24.6582,-2.09450022373039,-0.7726586591650062,-2.2092125415802,-0.726523220539093
98.4412,-46.1856,-9.2496,-170.6543,17.334,-1.877893241377933,0.027341340834993844,-2.1265289783477783,0.07347677648067474
98.4512,-46.1856,-9.2496,-170.6543,17.334,-2.366918608451031,0.47130994378309454,-2.9265291690826416,0.48291417956352234
98.4613,-48.0094,-9.0408,-173.7061,27.1606,-2.561626456537845,0.37421882354747465,-3.116678237915039,0.4037012755870819
98.4713,-49.7837,-8.7332,-170.8374,35.4004,-2.401315975896472,0.3217864931590376,-2.713406801223755,0.3660915195941925
98.4812,-51.3822,-8.3981,-162.3535,33.8745,-2.295906318056418,0.3528259487191269,-2.3219382762908936,0.39860379695892334
98.4912,-54.3155,-7.8268,-135.5591,34.2407,-1.7931954241182575,0.3587109154128817,-1.592861294746399,0.40214160084724426
98.5012,-54.3155,-7.4643,-135.5591,34.1797,-2.0102209691370496,0.37282669006999847,-1.728700876235962,0.412162184715271
98.5138,-56.6171,-7.0963,-109.8633,33.3862,-1.5325892318174188,0.3887590958442947,-1.2573243379592896,0.42490363121032715
98.5238,-56.6171,-7.0963,-109.8633,33.3862,-1.6805091743052956,0.42249436101776183,-1.4633582830429077,0.45417290925979614
98.5338,-56.6171,-6.6733,-109.8633,34.9731,-1.765610232697981,0.4145591649315097,-1.6690181493759155,0.43720895051956177
98.5438,-59.0012,-6.2393,-57.8003,36.9263,-1.349840475172378,0.4040205377142979,-1.1272375583648682,0.42351043224334717
98.5538,-59.4791,-5.8109,-38.9404,34.3018,-1.3067120792110067,0.4251275581764181,-1.0809922218322754,0.4450497329235077
98.5638,-59.7153,-5.8109,-9.8877,34.3018,-1.382075164761026,0.452206020440418,-1.183139443397522,0.46520692110061646
98.5738,-59.6384,-5.4977,18.4326,20.4468,-0.582075164761026,0.5538596707557133,-0.383139431476593,0.5593478679656982
98.5838,-59.3692,-5.3714,30.4565,7.2632,0.217924835238974,0.6174485311414895,0.41686055064201355,0.632162868976593
98.5938,-59.3692,-5.4208,30.4565,-7.7515,0.5838319458221816,0.6615105852027907,0.6513997316360474,0.6912165880203247
98.6038,-59.3692,-5.2945,30.4565,20.6909,0.5788548083548922,0.40480331920087365,0.6796455383300781,0.41359779238700867
98.6163,-57.7323,-4.5584,64.6362,39.856,0.5194752447309198,0.2190130781874991,0.5565418004989624,0.23026074469089508
98.6263,-57.7323,-3.4213,64.6362,26.001,0.7289682807285667,0.3118558165550849,0.7433717250823975,0.3244799077510834
98.6363,-56.8588,-3.2016,85.144,23.9258,0.8200685504756438,0.3245147183221747,0.8075341582298279,0.34278151392936707
98.6463,-54.31,-2.9654,138.7329,27.0996,0.896984631924424,0.2996579020235878,0.8244739174842834,0.312374472618103
98.6563,-52.6236,-2.7292,170.0439,27.0386,1.421523481456187,0.3068202416719421,1.2615525722503662,0.32062089443206787
98.6663,-52.6236,-2.7292,170.0439,27.0386,2.042030628581915,0.31662155707302336,1.7288588285446167,0.3397316336631775
98.6763,-52.6236,-2.504,170.0439,9.9487,2.402579117921721,0.45664914482956803,2.104395866394043,0.48347243666648865
98.6863,-52.6236,-2.4326,170.0439,11.4746,2.6472408549507334,0.4312605844713436,2.383821964263916,0.44894757866859436
98.6963,-52.6236,-2.2733,170.0439,15.8691,2.775448711785757,0.3716352837927065,2.6476712226867676,0.38973355293273926
98.7063,-52.6236,-2.1085,170.0439,14.1602,2.8918568565606897,0.37587682813761053,2.8283731937408447,0.390990674495697
98.7189,-48.6246,-1.9272,211.5479,15.4419,2.6856685280479904,0.34992906692947034,2.7058892250061035,0.3650353252887726
98.7289,-46.3065,-1.9272,232.9712,15.4419,2.8592768273086784,0.35194875173095846,2.9284651279449463,0.3660312592983246
98.7389,-46.3065,-1.3449,232.9712,27.71,3.2898460241166574,0.21039598452134795,3.345303535461426,0.22373716533184052
98.7489,-43.8675,-0.845,226.6235,13.9771,3.331654382574857,0.3276991833102922,3.4400217533111572,0.3359825909137726
98.7589,-43.8675,-0.845,226.6235,13.9771,3.5391724406482483,0.32871523791744084,3.6390180587768555,0.328321248292923
98.7689,-37.7701,-0.8231,180.8472,0.9155,3.137183180583021,0.44559252917644,3.3391780853271484,0.4418731927871704
98.7788,-33.3481,-0.8231,212.4023,0.9155,2.6085610572336755,0.42435604372017793,2.838714599609375,0.42598482966423035
98.7889,-31.0684,-0.9109,213.2568,-8.3618,2.6634445406503464,0.46418358633187506,2.878458261489868,0.45041710138320923
98.7989,-29.003,-0.9109,190.1855,-8.3618,2.730246550653806,0.2654526291863262,2.998051166534424,0.07863067090511322
98.8089,-22.3673,-1.3779,102.2949,-34.0576,2.440727939485505,-0.5345473708136739,2.738621950149536,-0.7213693261146545
98.8213,-22.3673,-1.7734,102.2949,-45.0439,2.335637021792751,-0.8538682382527819,2.5501275062561035,-0.7720167636871338
98.8313,-22.3673,-2.2733,102.2949,-55.1147,2.251098853315122,-0.8838779039646494,2.401998281478882,-0.7868137955665588
98.8413,-21.6587,-2.2733,60.9741,-55.1147,2.1194766016796853,-1.0091273513875776,2.3035473823547363,-0.9029912948608398
98.8513,-21.1148,-2.9709,20.3857,-76.4771,1.723259896490373,-0.9637277239538833,1.7485122680664062,-0.8983138799667358
98.8613,-20.7688,-4.0475,37.6587,-119.9951,1.3100605217783223,-1.0927137941284564,1.19009268283844,-1.018204927444458
98.8713,-20.7688,-5.6955,37.6587,-177.3682,1.241361940957689,-1.8927137941284564,1.0628948211669922,-1.8182048797607422
98.8813,-20.7688,-5.6955,37.6587,-177.3682,1.2046612224955822,-2.6927137941284567,0.9875930547714233,-2.6182048320770264
98.8913,-20.7688,-19.2911,37.6587,-282.6538,1.16846315683535,-3.4927137941284565,0.9401741027832031,-3.4182047843933105
98.9013,-19.3515,-19.2911,58.7769,-282.6538,0.6115271890532847,-4.292713794128456,0.5068735480308533,-4.218204975128174
98.9113,-18.7473,-21.9992,65.4907,-265.1367,0.571681931469394,-5.062849493381962,0.5054044127464294,-5.018204689025879
98.924,-18.0332,-24.4986,80.6274,-246.3379,0.6484600302103851,-5.212554161330084,0.5933071374893188,-5.135986804962158
98.934,-17.1872,-24.4986,85.3271,-246.3379,0.8399842872591221,-5.311093807809021,0.7372713088989258,-5.393948554992676
98.944,-16.3687,-24.4986,73.6084,-246.3379,0.9862104192102257,-5.346657800313156,0.8801110982894897,-5.479217529296875
98.954,-15.6986,-26.7838,54.6265,-225.3418,1.0758357999177062,-4.697676490894721,0.9885034561157227,-5.0815839767456055
98.964,-14.6494,-28.8931,34.729,-209.8999,1.0639483886553105,-4.0620117852882816,0.9973857402801514,-4.660566329956055
98.974,-14.188,-30.8212,32.5317,-190.1245,0.9808814194708755,-3.562243066513793,0.9196199774742126,-4.318680763244629
98.984,-14.188,-38.1821,32.5317,-195.9229,0.9247182937838239,-3.587033251662494,0.8800132274627686,-3.5186808109283447
98.994,-13.4738,-42.1646,18.6768,-198.3643,0.8949233799354497,-3.512284797754614,0.8588866591453552,-2.7186806201934814
99.004,-13.2596,-42.1646,13.6719,-198.3643,0.8505836376589234,-3.9187542527528505,0.8206487894058228,-3.1261305809020996
99.014,-13.0509,-45.6857,19.7754,-180.8472,0.7338710184434039,-3.161018464694082,0.7102965116500854,-2.955043315887451
99.0262,-12.7378,-47.4655,33.9966,-172.1191,0.5927945676765981,-2.7694911778633196,0.5631166100502014,-2.9469380378723145
99.0362,-12.3862,-49.1739,41.9922,-165.0391,0.5150282560781967,-2.402100320372565,0.4972749352455139,-2.641648530960083
99.0462,-11.9797,-50.7779,45.105,-153.2593,0.4977582597937193,-2.139772787806849,0.48499545454978943,-2.3728883266448975
99.0562,-11.5842,-52.2226,47.4243,-136.4136,0.4898979889267749,-1.9512513081630327,0.47687435150146484,-2.1442341804504395
99.0662,-11.1392,-53.486,49.9878,-117.981,0.4830155850661948,-1.7776780338826168,0.4606209695339203,-1.9643398523330688
99.0763,-11.1392,-54.5627,49.9878,-100.769,0.5430299359254755,-1.629810049706713,0.5048031806945801,-1.8197509050369263
99.0863,-10.2878,-55.4526,39.7339,-81.9092,0.59766746614145,-1.525314644945372,0.5405440926551819,-1.7198960781097412
99.0963,-9.9253,-56.1227,33.1421,-59.9976,0.6239580324813896,-1.5070742938466481,0.5736297369003296,-1.6930408477783203
99.1063,-9.5902,-56.1227,27.9541,-59.9976,0.6272465609242356,-1.4951118880828125,0.5800291895866394,-1.6749824285507202
99.1163,-9.321,-56.7709,20.9351,-13.916,0.6416904591643864,-1.6360550845231792,0.6022548675537109,-1.7721887826919556
99.1289,-9.0354,-56.7709,27.5879,4.2114,0.5546787627593016,-1.5820255699090309,0.5192868709564209,-1.5963894128799438
99.1389,-8.7442,-56.6391,28.9917,17.0288,0.5259849178058714,-0.7820255699090308,0.49140873551368713,-0.7963894009590149
99.1489,-8.1015,-56.6391,23.7427,17.0288,0.5329191607974265,0.017974430090969218,0.4904713034629822,0.0036106021143496037
99.1589,-8.1015,-55.892,23.7427,51.4526,0.5361272666288812,0.7313452687665964,0.49727627635002136,0.5721338391304016
99.1689,-8.1015,-55.2383,23.7427,70.9229,0.537908469421825,0.7964536615680229,0.503546416759491,0.6631914973258972
99.179,-7.5632,-54.3265,24.9634,98.6328,0.4989261948092904,0.900684264067747,0.4558185636997223,0.8597330451011658
99.189,-7.2666,-53.0521,26.6724,134.8877,0.4801340730665843,1.099862255493189,0.4225683808326721,1.206676959991455
99.199,-6.9974,-51.4206,24.7192,169.1895,0.48789530325462727,1.570227839941945,0.42923682928085327,1.9783644676208496
99.209,-6.6184,-49.5145,13.1836,193.0542,0.5604048833205086,2.2906315377232103,0.502554178237915,2.778364419937134
99.219,-6.5415,-47.4051,6.0425,211.4868,0.5941364765471624,3.0062300146180103,0.5440934300422668,3.2711780071258545
99.2313,-6.5415,-45.065,6.0425,232.1777,0.5691228837277518,3.536488368098186,0.5249232053756714,3.216639757156372
99.2413,-6.5415,-42.5931,6.0425,241.0889,0.5485348744596057,3.486092663923657,0.5094527006149292,3.4267685413360596
99.2513,-6.5415,-39.9619,6.0425,246.8262,0.525116843831399,3.4902550513850508,0.49399256706237793,3.603794574737549
99.2613,-6.1185,-39.9619,37.6587,246.8262,0.206667142516319,3.8501435036788614,0.15201663970947266,3.958372116088867
99.2713,-6.1185,-37.6712,37.6587,219.9097,0.24741511055271362,3.8110358389850396,0.18541499972343445,4.015621662139893
99.2814,-5.7065,-35.3091,5.9204,248.23,0.5276927526981531,3.568749482190538,0.4656558930873871,3.786756753921509
99.2914,-5.7065,-35.3091,5.9204,248.23,0.5071222639310078,3.854556460984078,0.4526265859603882,4.01568603515625
99.3014,-5.7065,-32.4582,5.9204,298.2178,0.4882103477008388,3.795823083601084,0.44389230012893677,3.7856807708740234
99.3114,-4.9594,-32.4582,45.5322,298.2178,0.07356785395429505,4.595823083601084,0.011390781961381435,4.487096309661865
99.3214,-4.7727,-29.4589,15.9302,300.1099,0.3877674367667067,3.9729567696135857,0.32274556159973145,4.186859130859375
99.3339,-5.0418,-26.7398,-33.8135,265.8081,-0.4122325632332933,4.004293070355589,-0.4772544205188751,4.256021022796631
99.3439,-6.8161,-26.7398,-97.5952,265.8081,-0.9744611683993287,4.181321267347247,-1.0853224992752075,4.467317581176758
99.3539,-7.8708,-24.4162,-100.4028,226.4404,-1.300540074810935,4.048083665109707,-1.38051438331604,4.279585838317871
99.3639,-9.0793,-22.4167,-122.3145,198.3643,-1.5797798542477797,3.834945223818634,-1.523493766784668,4.004977226257324
99.3739,-9.0793,-22.4167,-122.3145,198.3643,-1.946013427547332,3.8313045457514523,-1.874395489692688,3.9849326610565186
99.384,-12.7652,-20.538,-221.9238,190.5518,-2.7460134275473322,3.5373668093163064,-2.6743955612182617,3.660881757736206
99.394,-15.3086,-18.9615,-265.8691,146.8506,-3.546013427547332,3.3252428264032305,-3.474395513534546,3.4694862365722656
99.404,-18.0496,-18.2254,-282.7759,9.3384,-4.346013427547332,2.5252428264032307,-4.27439546585083,2.6694862842559814
99.414,-20.8127,-17.2916,-282.3486,33.1421,-5.1203517403150345,1.7252428264032307,-5.074395656585693,1.8694863319396973
99.424,-23.5098,-13.9297,-267.2729,105.3467,-4.935349594952654,0.9252428264032306,-5.164404392242432,1.0694862604141235
99.4364,-25.9983,-12.8201,-236.4502,103.7598,-4.749114336030045,1.4766180233869939,-5.057934284210205,0.8447608947753906
99.4464,-28.3109,-12.8201,-211.6089,103.7598,-4.479342516181041,1.8483871320171767,-4.8269877433776855,1.2230852842330933
99.4565,-30.4917,-11.7819,-193.1152,97.29,-4.131652797691422,1.7181888296770995,-4.526134014129639,1.1894758939743042
99.4665,-30.4917,-10.7932,-193.1152,95.1538,-4.154397331592388,1.5400010650961615,-4.486459255218506,1.1040422916412354
99.4765,-34.4028,-9.9033,-167.5415,83.9844,-3.4263430361906395,1.4507722765814945,-3.9110167026519775,1.0886669158935547
99.4865,-36.1826,-9.4089,-161.0107,-12.207,-3.0816618668806703,0.6507722765814945,-3.615644693374634,0.28866690397262573
99.4965,-36.1826,-9.4089,-161.0107,-12.207,-3.147381599168323,-0.14922772341850554,-3.6308510303497314,-0.5113331079483032
99.5065,-39.5938,-10.4581,-154.7241,-50.1099,-2.411499272317049,-0.8034394255447954,-3.0464932918548584,-0.90593421459198
99.5164,-41.3516,-10.4581,-162.2314,-50.1099,-2.162299477078106,-0.8316970135978037,-2.7242629528045654,-0.9161068797111511
99.5264,-43.2083,-10.881,-170.7764,-31.9214,-2.4199853462037506,-0.8974554598827138,-2.4042351245880127,-0.9849847555160522
99.539,-45.1255,-10.8041,-179.0161,28.8696,-2.5340649675516316,-0.09745545988271376,-2.246837854385376,-0.18498477339744568
99.549,-47.081,-10.48,-185.8521,35.6445,-2.442166193025647,0.6228862273329998,-2.75128173828125,0.6150152087211609
99.5589,-47.081,-10.134,-185.8521,35.8887,-3.084528584968655,0.6175851004018046,-3.509816884994507,0.5881447196006775
99.569,-49.0146,-10.134,-186.2183,35.8887,-3.084593358863357,0.6239594876385259,-2.9307150840759277,0.584497332572937
99.5789,-49.0146,-9.5572,-186.2183,29.1138,-3.3906239615719462,0.6326700098262446,-3.237658977508545,0.5770641565322876
99.589,-52.5192,-9.31,-173.8281,28.0762,-2.5906239615719464,0.6140124064801395,-2.4376590251922607,0.5506344437599182
99.599,-52.5192,-9.31,-173.8281,28.0762,-2.378354903559593,0.608006865188758,-2.7681660652160645,0.5375844240188599
99.609,-56.8149,-9.31,-121.0327,28.0762,-1.5783549035595927,0.5972157117384556,-1.9681659936904907,0.5364552736282349
99.619,-57.8751,-9.0463,-104.3701,25.6348,-1.269159271540144,0.5894602007549702,-1.5381659269332886,0.5248408317565918
99.629,-58.7869,-8.7827,-89.9048,22.522,-1.1538727048170585,0.5851411275166656,-1.3719078302383423,0.5262404084205627
99.6414,-59.5835,-8.508,-77.6367,20.2637,-1.034568535530702,0.5703868185980449,-1.1968787908554077,0.5167372226715088
99.6514,-60.2701,-8.2059,-65.1855,20.5688,-0.9415351197839102,0.5367636112932822,-1.0651664733886719,0.48113420605659485
99.6614,-60.8084,-7.9092,-49.1333,25.5127,-0.9044293934332475,0.46624857129788017,-1.0045788288116455,0.4163273870944977
99.6714,-60.8084,-7.5906,-49.1333,28.3203,-0.9009567575022495,0.42826398814985367,-0.9993014931678772,0.37682801485061646
99.6814,-61.0831,-7.2116,17.5171,33.9966,-0.10095675750224942,0.37484000472969736,-0.19930149614810944,0.3140605688095093
99.6917,-60.6107,-6.937,48.2178,23.8647,0.6990432424977506,0.45717284857265,0.11840103566646576,0.3949224054813385
99.7017,-59.8526,-7.0908,71.228,-14.8926,0.7615704282190694,-0.34282715142735004,0.561653196811676,-0.40507757663726807
99.7117,-58.9133,-6.9424,85.5713,22.8882,0.9799395534628639,0.37361940605846716,1.1677325963974,0.3949224054813385
99.7217,-58.9133,-6.5854,85.5713,34.3018,1.2445098142574529,0.35872282028758207,1.4253708124160767,0.3822518587112427
99.7317,-58.9133,-6.5854,85.5713,34.3018,1.3960746125311037,0.42262887032763286,1.5438092947006226,0.4212200939655304
99.7443,-55.4196,-5.7834,117.5537,34.9731,1.390608126597773,0.4286770392889877,1.458728551864624,0.4147726893424988
99.7543,-55.4196,-5.4977,117.5537,26.1841,1.6681512087007542,0.5111380539333454,1.7132099866867065,0.4959583580493927
99.7642,-55.4196,-5.4977,117.5537,26.1841,1.8586157508421821,0.5202414817032078,1.9014806747436523,0.5011033415794373
99.7742,-54.0024,-5.4977,138.7939,26.1841,1.9459436230565095,0.5246532454444629,1.939220905303955,0.5066428184509277
99.7842,-48.0478,-5.3165,216.4307,20.2026,2.7459436230565095,0.5501036479893472,2.7392208576202393,0.5394935607910156
99.7943,-45.6253,-5.1572,230.2246,22.522,3.5364436579559544,0.5085172936407484,3.5392208099365234,0.49264901876449585
99.8043,-43.1369,-4.9759,237.0605,25.1465,3.3930240505879743,0.48023577441181464,3.8467891216278076,0.4628032445907593
99.8143,-43.1369,-4.5639,237.0605,22.7051,3.6254884573526454,0.48157456331575693,4.0982513427734375,0.4764087200164795
99.8243,-43.1369,-3.8443,237.0605,37.7808,3.857276150562439,0.3133159360279396,4.28178071975708,0.3192571997642517
99.8343,-38.1601,-3.8443,224.5483,37.7808,3.5448636281844523,0.3718376543571591,3.8611905574798584,0.3699661195278168
99.8484,-31.008,-3.3609,214.6606,44.0063,3.348115476045057,0.3322422702111921,3.268775463104248,0.33199477195739746
99.8584,-31.008,-2.8445,214.6606,44.9829,3.603579109410569,0.3593380025597689,3.5442428588867188,0.3462778925895691
99.8684,-28.9975,-2.3886,182.6782,38.8184,3.598500793995768,0.43972280531049934,3.597119092941284,0.42219406366348267
99.8784,-27.3166,-2.3886,154.9683,38.8184,3.455299298654369,0.48579560822636014,3.500375986099243,0.46601665019989014
99.8884,-25.7566,-2.0316,142.334,30.8838,3.1990588869264567,0.5586617833321714,3.261997699737549,0.5367903113365173
99.8984,-25.7566,-1.7844,142.334,20.2637,3.0657402973917187,0.6369205870687253,3.185330629348755,0.6096266508102417
99.9084,-23.3725,-1.6415,83.9844,10.0708,2.7164618993068306,0.6991211694243409,2.9505481719970703,0.666573703289032
99.9184,-22.5376,-1.5756,24.1089,3.1738,1.9164618993068305,0.72037568321759,2.150548219680786,0.6773624420166016
99.9284,-22.5376,-1.7294,24.1089,-13.855,1.1896399205880381,-0.07962431678241,1.350548267364502,-0.1226375550031662
99.9384,-22.4771,-1.7294,6.4697,-13.855,1.044919760731585,-0.87962431678241,0.9221471548080444,-0.9226375818252563
