t_s,L_tau_ref_mean,R_tau_ref_mean,L_tau_pfimu_mean,R_tau_pfimu_mean
60.0987,0.06210732886413152,1.0046785986125377,-2.2733213663101197,0.9588077902793884
60.1087,0.7177235514092518,0.8832806093531861,-2.0176417589187623,0.9044187307357788
60.1187,-0.12646844691516698,0.8095270555316498,-2.5992640376091005,0.8333136081695557
60.1288,-2.0473665713116924,0.7633063723281371,-2.4887881755828856,0.7455238997936249
60.1388,-1.8351059576856124,0.7107191973032808,-2.3860769510269164,0.6906472265720367
60.1488,-1.5895212054470271,0.6909875492356569,-2.2839757323265077,0.6768641710281372
60.1587,-1.164268844400545,0.6596999721098562,-2.0368404388427734,0.635135293006897
60.1688,-1.5961389083409945,0.6309591342902469,-1.7173776388168336,0.6243313074111938
60.1787,-1.4932191913796728,0.6327671867540685,-1.5325094550848006,0.6034417510032654
60.1887,-1.4307345728883136,0.6470597666828584,-1.3943134434521198,0.5820229172706604
60.1988,-1.033176244139086,0.6685473222899452,-1.2145776957273484,0.5866680264472961
60.2088,-1.4291986835794808,0.6952813673867594,-1.0828031927347184,0.6205054819583893
60.2187,-1.2524226010936483,0.7142120055157227,-0.9497195004485548,0.6451136529445648
60.2287,-1.1112680179693968,0.739364360288082,-0.6759004563093185,0.6714299619197845
60.2387,-0.9946243127095775,0.6214479638723677,0.07987194359302521,0.6908717751502991
60.2487,-0.9086462303661884,0.5028272008090957,0.1699691265821457,0.7140713334083557
60.2587,-0.9030911377211165,0.3937037942117103,-0.26065906807780265,0.5819876581430435
60.2687,-0.9070931572315033,0.30403503094747786,0.3253004354191944,0.44030105173587797
60.2787,-0.9056164381773751,0.1893258922781174,-0.23744250534327876,0.3072672918438911
60.2888,-0.9144603793889748,0.2262002400596808,-0.2794970810413361,0.20953169763088225
60.2987,-0.9000294678347901,0.2793788440302254,-0.3461818277835846,0.09903504848480224
60.3087,-0.8641058342269089,0.35209916180452294,-0.4484382465481758,0.1512524075806141
60.3187,-0.8401337168568863,0.4229871403356625,-0.5403454840183258,0.22206515073776245
60.3287,3.268284702032684,0.47861199399871124,-0.6086456835269928,0.30905729830265044
60.3387,0.2024735649533731,0.519341680927379,-0.6853766441345215,0.38604381680488586
60.3487,2.460492849314574,0.5312173467213969,5.182686138153076,0.4517445474863052
60.3587,1.0180315968093097,0.5066215235564586,0.8204484716057777,0.5010271042585372
60.3687,1.6806941969457352,0.4731969465348153,3.82551304101944,0.5181874096393585
60.3787,1.3842361012885533,0.43232958431107715,0.5638070061802865,0.4998772919178009
60.3887,1.1842583362533698,0.40671088507708664,2.848732054233551,0.47026313841342926
60.3987,1.0544781249721773,0.402493221053032,1.1661737322807313,0.4291906118392944
60.4087,0.9605053481181353,0.39532884532225354,2.028283232450485,0.4016470402479172
60.4187,0.8992933385394929,0.38918182375869004,1.5898631811141968,0.3954533487558365
60.4287,0.8174227748990652,0.35600521427682147,1.4726965606212616,0.3888824015855789
60.4387,0.7609405994679093,0.28865984735970457,1.3151693046092987,0.3813138544559479
60.4487,0.7994097707690923,0.2076357283711693,1.1855071663856507,0.3423005759716034
60.4587,0.736022238252319,-0.09012186075085087,1.099527758359909,0.2670551583170891
60.4687,0.6923792825503263,-0.8603584333056326,1.1122367441654206,0.19740413799881934
60.4787,0.6931275067395026,-0.3638347770693852,1.0479662537574768,-0.1348275676369667
60.4887,0.6182619203251942,0.539491560756597,0.9781844258308411,-0.8166017164927325
60.4987,0.5130833172687952,0.5454524349009178,0.9574046969413758,-0.22219271585345268
60.5087,0.499705921970922,0.5422784910146243,0.876223224401474,0.40055384261067956
60.5187,0.4894352527185438,0.5471207158204126,0.7832461595535278,0.44001121558248996
60.5287,0.4236556871237016,0.5455664581218833,0.7869631439447403,0.46221701204776766
60.5387,0.4114099261985517,0.5544669059618179,0.7832548648118973,0.48447883799672126
60.5487,0.43744521508007683,0.5633362404056633,0.7125938415527344,0.4978238642215729
60.5587,0.4575259864203258,0.5635792972067348,0.6976767271757126,0.5169835463166237
60.5687,0.46132577170332445,0.5694974752027615,0.7210273534059525,0.5334969580173492
60.5787,0.5257438478360449,0.6105327558006675,0.729209765791893,0.5398298114538193
60.5887,0.5813948648921246,0.6684817576148809,0.7117879390716553,0.5545982748270035
60.5987,0.5831175645543325,0.7113874492205186,0.739156985282898,0.6057112604379654
60.6087,0.588069536889013,-1.953875059858552,0.7462507277727127,0.6759003341197968
60.6187,0.5492614721658436,-1.3622368242093783,0.6955648064613342,0.7337474822998047
60.6287,0.4349121925934488,-1.0328137053473934,0.6461937606334687,-2.0798811435699465
60.6387,0.3387273180966278,-0.9880354519497885,0.5776433825492859,-1.4076503038406372
60.6487,0.2343179401114174,-1.5860663288820482,0.47480960488319396,-0.9043002307415009
60.6587,0.1396272412253842,-1.5773557794302158,0.3880856931209564,-0.9127454459667206
60.6687,0.10166081696352718,-1.7691855725924746,0.29250350445508955,-1.5219904899597168
60.6787,0.11997172378151695,-2.0912622273886767,0.20528617724776269,-1.1644258409738542
60.6887,0.15094096955380754,-2.3379394185552114,0.1705027014017105,-1.2958521127700806
60.6987,0.21269324807664042,-2.4832798309123345,0.1886196605861187,-1.5617175191640853
60.7087,0.2854373089157724,-2.664474718060352,0.21032517403364182,-1.7830675005912782
60.7187,0.34828554239711224,-2.765208745612451,0.2558599889278412,-1.886870774626732
60.7287,0.3547155328086372,-2.734251351679761,0.30780055522918703,-2.055440330505371
60.7387,0.3332471246797561,-2.65876242436168,0.35984951853752134,-2.1363969087600707
60.7487,0.28267747031614376,-2.624588442657058,0.3575603723526001,-2.099703478813171
60.7587,0.2281723939906463,-2.36792194078001,0.3282038658857346,-2.0247766047716143
60.7687,0.19070381213612725,-2.1224223070363957,0.27833244055509565,-2.005846416950226
60.7787,0.21639547852251056,-1.9660513008868346,0.2190665289759636,-1.7643576554954052
60.7887,0.2490332515269321,-1.7028665166658634,0.1687248393893242,-1.51771236397326
60.7987,0.303413332444298,-1.2800845864571229,0.18479299247264863,-1.3548166081309319
60.8087,0.3559050787092969,-0.852851166662157,0.21750128120183945,-1.103429102897644
60.8187,0.3984161711332559,-1.0704227046910555,0.2729697525501251,-0.16131172925233841
60.8287,0.4290345301832804,-0.8520503208398706,0.3176394835114479,-1.0487943150103092
60.8387,0.4205628628751378,-0.6441701931627088,0.3462578311562538,-0.594782380759716
60.8487,0.4186790340252462,0.20945398129626577,0.37267125099897386,-0.9171086132526398
60.8587,0.4013888660787949,0.8957066678209029,0.3618248239159584,-0.3325007654726505
60.8687,0.37560651140202717,-1.0437674977180933,0.359416788816452,-0.3779245525598526
60.8787,0.35344253206360154,-0.13594810033968557,0.3380611568689346,-0.2523543655872345
60.8887,0.3364352687721233,-0.06692823395097233,0.3062228038907051,-0.15299228876829146
60.8987,0.32369496071525855,-0.7867715485045705,0.2771069064736366,-0.6376982774585486
60.9087,0.30826822350911376,-0.7435498048350964,0.259838904440403,0.23887533247470855
60.9187,0.32591968678935185,-0.7032562745932261,0.24591885656118392,-0.5665816724300384
60.9287,0.3458252482639761,-0.6670245424417665,0.22880831658840178,-0.5719433635473251
60.9387,0.3662229498368664,-0.653412356749957,0.2340655282139778,-0.5625441819429398
60.9487,0.38393172377336576,-0.6645419869377717,0.2531351149082184,-0.5463070452213288
60.9587,0.4173839118177174,3.596075279568727,0.2687788337469101,-0.5498809784650802
60.9687,0.4517506827886969,0.9012250091010208,0.2889672741293907,-0.5742491215467453
60.9787,0.4506238112738982,2.497984606593905,0.3186056226491928,3.701470875740051
60.9887,0.45342988695857345,0.7813551269002752,0.34975564032793044,0.6624126331880689
60.9987,0.41293200189050455,2.0437185151117023,0.33934069871902467,2.4897504806518556
61.0087,0.37112797307829093,1.4308665872987334,0.3356967747211456,1.0745355769991876
61.0187,0.3599914993968812,1.4938546127477146,0.28443543910980223,1.812332022190094
61.0287,0.417477627964583,1.3568770333697235,0.23528109565377237,1.3374473422765731
61.0387,0.4633747734086936,1.2939101132614723,0.22217955812811852,1.339538758993149
61.0487,0.4767797889394997,1.29119381695068,0.2808001548051834,1.1885115265846253
61.0587,0.4879484300159386,1.3003779182742512,0.32640131562948227,1.093465268611908
61.0687,0.4692236935911301,1.3186695899693879,0.3359414130449295,1.09273961186409
61.0787,0.5072865488703822,1.3255363353043912,0.3482828617095947,1.1115007936954497
61.0887,0.6336638652986356,1.3396075734929995,0.32676705718040466,1.1344222396612167
61.0987,0.8768592877791151,1.3067345378860893,0.3633140966296196,1.1397031605243684
61.1087,-5.411654863277172,1.3080401213512007,0.4856260746717453,1.1543763399124145
61.1187,-1.7752518581586803,1.2618150269860202,0.7221392095088959,1.1356621772050857
61.1287,-3.916934791524646,1.2572406074105762,-3.4117976665496825,1.1491210132837295
61.1387,-3.322844425853925,1.2382091748415185,-2.514038872718811,1.1109021127223968
61.1487,-2.8417493883750398,1.2244481047876552,-2.347957718372345,1.1178808838129044
61.1587,-2.4198832469099703,1.1915810928735548,-2.0452707529067995,1.1134193927049636
61.1687,-2.11241477191239,1.1784432010636312,-1.7952608108520507,1.1112912833690642
61.1787,-2.011065638431652,1.1652980018443952,-1.6001702308654786,1.1046312958002091
61.1887,-1.721173297383693,1.1951802787044612,-1.5389367461204528,1.1128342032432557
61.1987,-1.3321863759451547,1.200808537070602,-1.6070727467536927,1.1235134065151215
61.2087,-0.9983710930302216,1.1447560947008313,-1.2733812779188156,1.166763925552368
61.2187,-0.7422970999598677,1.0716247970434676,-0.9408819667994976,1.186188632249832
61.2287,-0.38977404406364935,0.9536962057130947,-0.6940377173843444,1.1488140046596527
61.2387,-0.25051566472975434,0.8206468911110004,-0.5104933679103851,1.090534073114395
61.2487,-0.07958786226413721,0.7394032704438379,-0.2395900908857584,0.9864033877849578
61.2587,0.1924235030684606,0.7425802845389213,-0.010577155649662018,0.864099782705307
61.2687,1.0799893352897079,0.7492432055638392,-0.2307372897863388,0.7888897478580474
61.2787,-0.0907359354140137,0.6784142013275947,0.00022007822990417482,0.7959348559379578
61.2887,0.20041278647411181,0.6150474839634363,-1.131207326054573,0.8069632351398468
61.2987,-0.958520161883009,0.5602004379224746,-1.2384917914867402,0.7441581785678864
61.3087,-1.3719916149336766,0.5100507853505017,-1.687007761001587,0.6873012363910675
61.3187,-1.267365538561706,0.4508014476850787,-1.230201882123947,0.650138321518898
61.3287,-0.41749325964260053,0.5244344874520734,-1.7034342348575593,0.5930323153734207
61.3387,-1.3643349299077825,0.5960161296551167,-1.5875711560249328,0.5420086562633515
61.3487,-1.2338513704236727,0.6618575259406299,-1.3784094721078872,0.6211619019508362
61.3587,-1.1508173661863372,0.6034970160591444,-1.1967330150306226,0.7063466608524323
61.3687,-1.0394564785666593,0.5336953886155783,-1.06764996945858,0.7684155821800231
61.3787,-1.0105410137648376,0.4840680382701982,-0.9753964364528656,0.690498161315918
61.3887,-0.9720215015667575,0.4348922127684654,-0.8670751750469208,0.608316496014595
61.3987,-0.9065186760326824,0.38072585519812396,-0.8526112705469131,0.5233668953180313
61.4087,-0.8227297578916275,0.42544200161359197,-0.8363975584506989,0.4580118238925934
61.4187,-0.7813054523595823,0.46302165320079736,-0.8008881837129593,0.38750127851963045
61.4287,-0.7336224513370246,0.4820134412507911,-0.3153041899204254,0.4244561344385147
61.4387,-0.723356015633257,0.49106125125261607,-0.8093134075403213,0.4556466519832611
61.4487,-0.7257004389933451,0.48635740896722074,-0.7835424929857254,0.4676434278488159
61.4587,-0.7125648929305453,0.5082662545616128,-0.7839596271514893,0.4722988992929459
61.4687,3.5136114646478362,0.5045853179190584,-0.7907601296901703,0.46403563022613525
61.4787,0.4526222246512435,0.48556431946609324,-0.7781043589115143,0.4865118533372879
61.4887,2.530088233559818,0.42401144600444096,3.6384307146072388,0.4758283615112305
61.4987,0.906889915709644,0.3882503335988929,0.6694482415914536,0.45263019800186155
61.5087,1.800390464088745,0.34493186087194644,2.4558798715472223,0.38385016322135923
61.5187,1.4491786107416385,0.3180078691017518,1.5028974086046218,0.34623757004737854
61.5287,1.300722439999312,0.330990858435824,1.759317821264267,0.30737750232219696
61.5387,1.1384243390369753,0.3798982473303848,1.6017647981643677,0.2827945426106453
61.5487,0.9792257014409229,0.424658921344861,1.4035004138946534,0.2961973801255226
61.5587,0.8980919765312658,0.4520033768986769,1.2657392144203186,0.3424293786287308
61.5687,0.8433131736464551,0.43694387828453135,1.132707989215851,0.38512928783893585
61.5787,0.7923586833095351,0.4132162461747114,1.095474624633789,0.41419481337070463
61.5887,0.7314731476884233,0.3689117946807512,1.079557079076767,0.4002050578594208
61.5987,0.7025256991973057,0.3186890668813579,1.0607371509075165,0.36824865490198133
61.6087,0.6820770612325251,0.27764345027613,1.0267348170280457,0.310916168987751
61.6187,0.581219633147567,0.25551505219345055,1.0212137162685395,0.25370925217866896
61.6287,0.5137823618710942,0.2856351828746662,0.9959952533245087,0.2047157736495137
61.6387,0.4565185005746858,0.3439057140436458,0.9213768243789673,0.1762473214243073
61.6487,0.3983057052327744,0.4327387616998215,0.8433477014303208,0.2040162868797779
61.6587,0.3769949200483932,0.5356607589393444,0.7812866628170013,0.26260311603546144
61.6687,0.3696627539377709,0.6252088476200572,0.7305898338556289,0.352497099339962
61.6787,0.36976969271724014,0.6865098450693197,0.7232419371604919,0.45832136273384094
61.6887,0.36728106500476,0.7461620140921503,0.7300829797983169,0.5486874848604202
61.6987,0.3922709337394504,0.7985058473076535,0.7428299129009247,0.609464380145073
61.7087,0.4352781631958199,-3.4497608125549575,0.748960429430008,0.6690223544836045
61.7187,0.44938790434648324,-1.9598913179871655,0.7762304782867432,0.7220486164093017
61.7287,0.4322652324096866,-2.4472464047602247,0.8142992168664932,-2.66645987033844
61.7387,0.4119555027293669,-2.1260583719586545,0.8118449866771698,-2.004584717750549
61.7487,0.36132680342684886,-1.7126414741161227,0.7718132019042969,-1.8895497024059296
61.7587,0.3196751823301942,-1.4120200312316178,0.7300022602081299,-1.5707608103752135
61.7687,0.28633322669989936,-1.079120661358596,0.6448110967874527,-1.2501557111740111
61.7787,0.2681664691249691,-0.8739624717989967,0.5754115581512451,-1.060913097858429
61.7887,0.23010466163925192,-0.5608976937102147,0.5005056783556938,-0.937520083785057
61.7987,0.19209930510784928,-0.36274231364218074,0.4545312985777855,-1.061104356124997
61.8087,0.16152061353363928,-0.15863750432863596,0.3863968327641487,-0.8707918748259544
61.8187,0.151443543515224,-0.15080004740656172,0.3269850194454193,-0.7752831548452377
61.8287,0.181935465897253,-0.05613047777689042,0.269839870929718,-0.6803982518613338
61.8387,0.2467120882024537,0.49590108205639566,0.24779388383030893,-0.7544450610876083
61.8487,0.3365671778822742,-0.259555326849829,0.2585475414991379,-0.7260491043329239
61.8587,0.4039608675900067,-0.5640025584484298,0.3014778897166252,-0.40554414242506026
61.8687,0.43858569931796226,-0.3416148071675206,0.37714833915233614,-0.5871450629085302
61.8787,0.4135252770784489,-1.6261940427563637,0.43098774254322053,-0.8042121369391679
61.8887,0.37962211508995125,-2.0584478722735056,0.45408469438552856,-0.8937467515468598
61.8987,0.33311202952629076,-1.9533054655332276,0.4173497498035431,-1.3081124365329742
61.9087,0.29204051620802246,-1.787938560555677,0.3698537141084671,-1.2609125047922134
61.9187,0.28038685690337745,-1.6441292441516306,0.3154000252485275,-1.1480462655425072
61.9287,0.2904176999376448,-1.1598463243748356,0.27413287609815595,-0.41014179959893227
61.9387,0.31085307779467497,-1.7214560340705571,0.2563982576131821,-1.21302290558815
61.9487,0.3256510719826875,-1.6057891126279018,0.2642640650272369,-1.0843073576688766
61.9587,0.33344411245334993,-1.563881364374794,0.28492766469717024,-0.903739482909441
61.9687,0.36763494581201817,-1.49642396017619,0.29881493002176285,-0.4241652891039848
61.9787,0.3833455464385286,-1.3904541017734666,0.30028855949640276,-0.8019476443529129
61.9887,0.4067894461214888,-1.294700817284686,0.3240285858511925,-0.7344660699367523
61.9987,0.4212261157195619,-1.2057172674101944,0.3310104966163635,0.35545819997787476
62.0087,0.4366663949123857,-1.1208374201075717,0.3413179576396942,-0.7973961412906647
62.0187,0.44369873975460744,-1.0611358618372662,0.35256725251674653,-0.7402694880962372
62.0287,0.4445422427551852,-1.009180609376484,0.36130638122558595,-0.6924417555332184
62.0387,0.44166967906474514,-0.9625965712606248,0.3654372006654739,-0.6737942695617676
62.0487,0.43440031767038806,-0.9417191885182253,0.35699415355920794,-0.665066784620285
62.0587,0.44733515943598745,2.971899358644559,0.348494279384613,-0.6665430098772049
62.0687,0.4613284473396839,0.6083510590537589,0.33690102249383924,-0.693773376941681
62.0787,0.4866843302001686,2.0245319099908707,0.34754548519849776,3.570653963088989
62.0887,0.5074239977406256,1.3164812929727263,0.3550123691558838,0.6720576539635659
62.0987,0.5260347782139351,1.3601526434260034,0.37620538771152495,2.286235934495926
62.1087,0.5513864094543065,1.1937000461600276,0.39145174324512483,0.9928258851170539
62.1187,0.5815806779966115,1.1290573386737974,0.4023515969514847,1.3514119029045104
62.1287,0.5752428649366894,1.1548347785500934,0.4147287368774414,1.3807711362838746
62.1387,0.5738726995864505,1.2179679246231074,0.4341389685869217,1.1643615126609803
62.1487,0.5353288124362765,1.2788907733208756,0.41712444424629214,1.0681638598442078
62.1587,0.5338311291053228,1.304707363020691,0.40957972407341003,1.0341821968555451
62.1687,0.5578490083820439,1.3199708917350639,0.363127113878727,1.017591643333435
62.1787,0.616234737318202,1.2725248825405207,0.35483063459396363,0.9931130617856979
62.1887,0.66330997243984,1.1532036255836964,0.3792147636413574,0.9773591369390487
62.1987,0.6543184809707534,1.0523411448478215,0.43168606162071227,0.9270715445280076
62.2087,0.6305287485602626,1.0237282607224807,0.47765069305896757,0.8254720449447632
62.2187,0.5855529218877397,0.9612138753050301,0.4657111972570419,0.7380432426929474
62.2287,0.6455861057291099,0.9260147577152219,0.4424922585487366,0.6993301630020141
62.2387,0.7615913071993817,0.9580777787637389,0.4016359940171242,0.6530505388975143
62.2487,1.0130553438799237,0.9703918016385327,0.46029940247535706,0.6184705346822739
62.2587,-5.096619215786198,0.9467889059506713,0.5751518338918686,0.6249997615814209
62.2687,-2.583054378349689,0.91827648236877,0.8217507839202881,0.6316316545009613
62.2787,-3.7476105123238233,0.9235523379510843,-3.341817927360535,0.6228704571723938
62.2887,-3.1332014129733397,0.9570957308186259,-2.77033269405365,0.6177438855171203
62.2987,-2.639789131104288,0.9552168201249381,-2.425328481197357,0.6324574202299118
62.3087,-2.091683725073977,1.003908528658057,-2.0331109523773194,0.6757028937339783
62.3187,-1.7506846087164578,1.0488892218665824,-1.6898021578788758,0.6977287054061889
62.3287,-1.4841416436165487,1.0392776493091425,-1.2674004495143891,0.7557500988245011
62.3387,-1.1417665414353104,0.9616497247939687,-1.1618387043476104,0.8000700742006301
62.3487,-0.8356101170701651,0.8614451446597817,-1.4392327129840852,0.799478343129158
62.3587,-0.6759049861827954,0.7582595733684266,-1.1783645026385785,0.7448520481586456
62.3687,-0.40335323039969506,0.6701459275488312,-1.0484242474660277,0.6857099801301956
62.3787,-0.1526227246831652,0.5772573606607825,-1.0366621233522892,0.617397341132164
62.3887,0.07660924450323578,0.5318444320888652,-0.917128449678421,0.555696713924408
62.3987,0.35488466546907815,0.5222825831907302,-0.7908591866493225,0.4900908589363098
62.4087,0.7214864938885586,0.49825653533487513,-0.507222150824964,0.4637769624590874
62.4187,1.1589034091008226,0.49301566327279644,-0.8651200532913208,0.46954888105392456
62.4287,-0.5895034981271117,0.5318010888886266,-0.5350013796240092,0.4734314516186714
62.4387,-0.290821336488735,0.5654632191322396,-0.4351849138736725,0.46898924857378005
62.4487,-1.6198082419254416,0.5844097775418227,-1.3397802799940108,0.4831119254231453
62.4587,-1.4830815918602496,0.5731618066590164,-0.9602247297763824,0.49805221557617185
62.4687,-1.0364669908098507,0.4725690392956811,-0.9630659848451615,0.5098497807979584
62.4787,-1.4604564773161652,0.3759943237876576,-1.3459124080836773,0.5005680859088898
62.4887,-1.3352718770462046,0.3001045788883002,-1.176007552444935,0.4142509549856186
62.4987,-1.2108963690800039,0.28598621408721325,-0.9914728567004204,0.34168503284454343
62.5087,-1.0936962740923681,0.30941055746013707,-0.8218784287571907,0.27024714201688765
62.5187,-0.9704350752775237,0.37382010535301935,-0.17716795727610588,0.2528609290719032
62.5287,-0.8771308479561671,0.42944039767206704,-0.6801717221736908,0.2681490868330002
62.5387,-0.8140790074456881,0.4599549401530717,-0.10815109610557556,0.3273504376411438
62.5487,-0.7695236999587161,0.4611845001210825,-0.5653199672698974,0.3779758155345917
62.5587,-0.7351258372575232,0.4650242392025704,0.1984837010502815,0.40458445250988007
62.5687,-0.7302121218824209,0.4369561465359896,-0.6028076857328415,0.40361490547657014
62.5787,-0.7318884953465703,0.419066515455084,-0.5787696346640587,0.41790542006492615
62.5887,-0.7532750014977101,0.4286009580789839,-0.5849220030009746,0.38951257765293124
62.5987,-0.7690489406452543,0.4656446123310466,-0.6013556778430938,0.37699809968471526
62.6087,-0.7557548423211149,0.504633245051039,-0.6470219239592552,0.38880728781223295
62.6187,3.13054301598865,0.5492182681733434,-0.6928261786699295,0.4319206774234772
62.6287,0.8588614804238869,0.5432042596943847,-0.71228187084198,0.47692676782608034
62.6387,2.2518705166791673,0.5215808681511281,3.59723756313324,0.527192485332489
62.6487,1.00330976823395,0.48350374123714024,0.8999113102792762,0.5230654150247573
62.6587,1.532889516976971,0.45578400641736805,2.3646446049213408,0.5001235365867615
62.6687,1.2652202503744996,0.43393726952034795,1.1464900523424149,0.4632533609867096
62.6787,1.0960597187241976,0.4712160364541192,1.60470107793808,0.4336515605449677
62.6887,0.9598712625995518,0.5013027457660436,1.2241299957036973,0.4105739712715149
62.6987,0.8752027756971976,0.5136131794402947,1.1964173078536988,0.4482084035873413
62.7087,0.8478203903637439,0.526599594227962,1.0398429453372955,0.4826357364654541
62.7187,0.8066023681249662,0.5130286468130221,0.9525653004646302,0.49548799693584444
62.7287,0.7636673473315653,0.5002698803153424,0.9226704776287079,0.5090947389602661
62.7387,0.6867619532307006,0.4790742520694418,0.8911720871925354,0.49553351998329165
62.7487,0.6438247578294145,0.440236549480092,0.8571829676628113,0.480035325884819
62.7587,0.6408460886667688,0.40167734412337514,0.7882048130035401,0.45821434259414673
62.7687,0.5621818358299293,0.4194855438387117,0.7583550572395324,0.4215540438890457
62.7787,0.5140079312154429,0.45737166600470464,0.750944185256958,0.39052015244960786
62.7887,0.5050633110727811,0.5003675319397113,0.6992495715618133,0.42608852982521056
62.7987,0.4456139682480627,0.5675677946998462,0.6430117726325989,0.47212465703487394
62.8087,0.42175213070149153,0.6394132605081057,0.6278581708669663,0.5251417309045792
62.8187,0.4334002316883942,0.6976861793084982,0.5839690953493119,0.6037016421556473
62.8287,0.4581411398714056,0.773959703032798,0.5861302524805069,0.6780534893274307
62.8387,0.5004865451453574,0.8775043636034902,0.6197691828012466,0.7354129314422607
62.8487,0.5631535803932318,-4.532764653766174,0.6486910194158554,0.8112005472183228
62.8587,0.6102702196348715,-2.1262997453964263,0.6857791483402252,0.9127147555351257
62.8687,0.5709792699202499,-3.0215131805575544,0.7413877427577973,-4.365876030921936
62.8787,0.5102094946335315,-2.3707602170152757,0.7815787255764007,-1.9028950651176273
62.8887,0.4447317537723414,-1.779177012789398,0.7350970864295959,-3.006272888183594
62.8987,0.3859258983519562,-1.5469694356235135,0.6694498747587204,-2.238095235824585
62.9087,0.329125107381408,-1.877740955602008,0.6003297835588455,-1.5680084705352784
62.9187,0.35031548641088206,-1.834524870390973,0.5326043099164963,-1.387085920572281
62.9287,0.3440407202966852,-1.7506695565084585,0.46355184018611906,-1.7881605923175812
62.9387,0.322166347566526,-1.6905526371496624,0.4622031360864639,-1.6651786327362061
62.9487,0.24354891507036464,-1.431334742681801,0.43531850874423983,-1.5661599695682527
62.9587,0.18030072310701883,-0.9840400867481678,0.3881276294589043,-1.4829856336116791
62.9687,0.12017943773777218,-0.5153089546076355,0.29169288873672483,-1.2035525053739549
62.9787,0.07807723615749267,-0.16442011171906062,0.21195812076330184,-0.7494391769170761
62.9887,0.05855888892212655,0.3418520602338887,0.15199216976761817,-0.32366937920451166
62.9987,0.1228691651971255,0.5624622182947652,0.12426204215735197,0.26463713124394417
63.0087,0.20273949771591832,-0.608876537054834,0.11944414502941073,0.2724496409296989
63.0187,0.29435255707830904,0.17023241934511396,0.1837051399052143,-0.6867061793804169
63.0287,0.37103219221934813,-0.4172050337715582,0.2506717570126057,-0.3580617934465408
63.0387,0.4437395620738201,-1.3227650013789796,0.3341237291693687,0.15925628542900086
63.0487,0.4634565901887198,-0.859357655047306,0.38615243434906005,-1.426548534631729
63.0587,0.4416141741608559,-1.2304823717869884,0.4410448968410492,-1.2773744463920593
63.0687,0.4061643830942461,-0.6719804826612635,0.4468496173620224,-0.7621066957712174
63.0787,0.3997401378931505,-0.6672411284438869,0.41362978518009186,-1.1776792353019119
63.0887,0.3980842318084302,-1.3523238887984723,0.36832536160945895,-0.9905497580766678
63.0987,0.39230782486956695,-1.224897151468706,0.35525464415550234,-0.228410941362381
63.1087,0.38591405438452425,-1.1054813839600723,0.34668117165565493,-0.22079070210456847
63.1187,0.4187424267612972,-1.0133445183973333,0.33288786709308626,-0.8677461743354797
63.1287,0.412282696666564,-0.9398778255047254,0.3204304605722427,-0.7313674241304398
63.1387,0.40020751885262806,-0.8835351466791289,0.34613618552684783,-0.6298377841711045
63.1487,0.3859953428113833,-0.8535263243016296,0.33565591275691986,-0.5622084386646747
63.1587,0.3973453673677235,-0.834982014604169,0.3107494190335274,-0.5293528363108635
63.1687,0.4029527276620259,-0.838322519558244,0.2913110971450806,-0.5317988425493241
63.1787,0.39421649604194375,-0.8201773476667775,0.2985986739397049,-0.5571557998657226
63.1887,0.40325452274445495,3.538843575116812,0.3017462372779846,-0.6145037233829498
63.1987,0.4153976347781999,0.3802720768952159,0.2926171064376831,-0.6490588366985321
63.2087,0.42198419424966876,2.3885894930436633,0.2936428114771843,3.974019455909729
63.2187,0.40423877992818086,0.6693109810052964,0.29753812998533247,1.2306258097290992
63.2287,0.39159516604490774,1.6005771804444655,0.29956964701414107,2.166447874903679
63.2387,0.38162554413214655,1.0134056501257753,0.28036283850669863,0.8731846492737532
63.2487,0.3700897511872088,1.0891671129831957,0.27221420258283613,1.3766228318214417
63.2587,0.3608100454384184,0.9725797953319246,0.2656137302517891,0.8415039896965026
63.2687,0.3475851360652281,0.9209561982032607,0.2581977307796478,0.8456422097980976
63.2787,0.3041219979572195,0.9006060386207653,0.26000699698925017,0.7330282829701901
63.2887,0.27876059561189426,0.9195017719073363,0.258760229498148,0.674997535161674
63.2987,0.3412007795022644,0.9578735243510575,0.23319697454571725,0.6450357377529145
63.3087,0.4079345929698216,0.9070023789288959,0.21241806261241436,0.646518063545227
63.3187,0.48379871224579885,0.8596642903335818,0.2731940560042858,0.6641009539365769
63.3287,0.542664910809987,0.8156439696744446,0.33079606145620344,0.6255310973530868
63.3387,0.5704531593312031,0.7464592379112593,0.4006537586450577,0.5941149130929262
63.3487,0.539814998118131,0.6808367562299894,0.4570779472589493,0.5639472509734332
63.3587,0.6000658143454571,0.6287329752010152,0.4842264920473099,0.5204634323716164
63.3687,0.6988577979429811,0.5371244867422149,0.4545184850692749,0.503201162815094
63.3787,0.8316006611253357,0.4043647138644664,0.5133972555398941,0.4755647245794535
63.3887,-4.063201863975583,0.31446699591702715,0.6099866271018982,0.4158634960651398
63.3987,-1.3004723172246495,0.32945816469578204,0.7417902886867523,0.31846202444285154
63.4087,-2.8574380786513496,0.3889065102030668,-2.9111397862434387,0.26359350006096066
63.4187,-2.3761100431276194,0.4653596106704666,-2.167126679420471,0.2889460828155279
63.4287,-2.31991753821196,0.5461341779052106,-2.0793385028839113,0.3505558557808399
