t_s,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,L_tau_ref_mean,R_tau_ref_mean,L_tau_pfimu_mean,R_tau_pfimu_mean
93.7347,-5.6241,-20.6863,-30.3345,175.5371,-0.8237108875234729,3.231187572850291,-0.825547581911087,3.0167800903320314
93.7447,-6.1405,-17.7365,-53.6499,121.8262,-0.688533013296772,2.7731033725055054,-0.7104681313037873,2.7095953941345217
93.7547,-6.8216,-17.0773,-66.7725,50.9644,-0.7108145493183334,2.2313611557910806,-0.7319654524326324,2.117189383506775
93.7647,-7.5797,-16.8082,-75.1343,26.6724,-0.8080921465777404,1.5700018196205607,-0.8282613277435302,1.37021324634552
93.7747,-8.6179,-16.4621,-110.7178,37.3535,-0.8798429267598159,0.9909844324108528,-0.8891308307647705,0.8694740176200867
93.7847,-10.123,-16.4621,-160.9497,37.3535,-1.618940666763666,0.8132959954480883,-1.6498087644577026,0.788767871260643
93.7971,-12.0676,-15.7205,-206.3599,35.9497,-2.418940666763666,0.6980103068983435,-2.4498087882995607,0.6915489435195923
93.8071,-14.3088,-15.7205,-237.6099,35.9497,-3.2084501190922525,0.6835311450595316,-3.248490262031555,0.6910494476556778
93.8171,-14.3088,-14.4461,-237.6099,69.2139,-3.99948813102909,0.42752738360274245,-4.02804160118103,0.4085996553301811
93.8271,-22.2519,-13.6661,-280.4565,72.0825,-4.456614210134164,0.48990355421119264,-4.604946255683899,0.4950620472431183
93.8371,-22.2519,-13.6661,-280.4565,72.0825,-5.217907918795407,0.6212505844567786,-5.402930021286011,0.6310758054256439
93.8471,-24.9106,-12.1609,-260.3149,72.6318,-4.9594313095608324,0.5909841035518112,-5.178630304336548,0.6016214787960052
93.8571,-27.3386,-12.1609,-225.769,72.6318,-4.533113521144942,0.7128804520435137,-4.675371599197388,0.7025429308414459
93.8671,-29.5194,-11.4194,-192.5049,71.3501,-4.156167664652065,0.7603265366588075,-4.108815145492554,0.7235538333654403
93.8771,-31.5793,-10.1834,-181.3965,53.6499,-3.6846480611804173,0.8363639919892736,-3.6137727975845335,0.7597350031137466
93.8871,-33.6283,-9.7495,-184.9365,35.6445,-3.2775449649364226,0.9209447604903114,-3.383618783950806,0.8314034521579743
93.8995,-35.5509,-9.5737,-168.8843,17.4561,-3.1435429491084768,0.9688216316557788,-3.2960891485214234,0.8924412310123444
93.9095,-37.2702,-9.5847,-154.2358,-1.5869,-2.952955306675475,0.9906957569848069,-3.121967601776123,0.9493724048137665
93.9195,-38.9896,-9.5847,-154.541,-1.5869,-2.6486294255148186,0.8542557234214476,-2.8908042907714844,0.8565582633018494
93.9296,-40.7254,-9.6725,-155.4565,-5.249,-2.4321654937192068,0.7315675074299574,-2.6386255502700804,0.7923926293849946
93.9395,-40.7254,-9.6561,-155.4565,8.9111,-2.5969837829155593,0.6183715460457778,-2.7404107332229612,0.6573758244514465
93.9496,-46.2625,-9.6561,-179.1382,8.9111,-2.0388625913781206,0.5743974733324351,-2.1540554642677305,0.6182234168052674
93.9596,-46.2625,-9.4363,-179.1382,29.3579,-2.7845179558887696,0.38716149496405394,-2.8756354808807374,0.431463423371315
93.9696,-48.1961,-9.0958,-184.2651,37.7808,-2.8161157141037028,0.33036705023384594,-3.0907278060913086,0.3558444231748581
93.9796,-48.1961,-8.6783,-184.2651,44.3726,-3.184472920158906,0.30469797041215885,-3.38804886341095,0.30345035940408704
93.9896,-50.0638,-7.3599,-178.833,41.0156,-2.6842186033160425,0.30269018490389626,-2.8254265069961546,0.2738119974732399
94.0021,-54.8209,-7.3599,-145.9351,41.0156,-1.9203579428502444,0.34876308311417964,-2.025426483154297,0.30478019267320633
94.0121,-56.1008,-7.0468,-124.5117,29.6021,-1.576674520660022,0.4447388899295204,-1.6142829179763794,0.3907063290476799
94.0221,-56.1008,-6.7117,-124.5117,1.0376,-1.9108857184706785,0.6289672318394504,-1.7827492356300354,0.5753560185432434
94.0321,-57.1665,-6.7117,-103.8208,1.0376,-1.7370391170148491,0.573062487465086,-1.623763346672058,0.536271819472313
94.0421,-58.7595,-6.6183,-67.9321,9.4604,-1.3745300625751642,0.46673668666629,-1.3286842346191405,0.4387399733066559
94.0521,-58.7595,-6.6183,-67.9321,9.4604,-1.3631027642971385,0.4660780818272213,-1.3362871050834655,0.4569188982248306
94.0621,-59.3253,-6.3931,-53.0396,23.9868,-1.2348293062078324,0.3229847693804115,-1.256171178817749,0.30943650752305984
94.0721,-59.7812,-5.8273,-42.1143,25.4517,-1.134062164168761,0.2971742840637867,-1.1715819597244264,0.26762033700942994
94.0821,-60.4074,-5.7999,-14.8315,-2.7466,-1.1202239646571672,0.5249390823501181,-1.1645583271980287,0.5072432488203049
94.0921,-60.3195,-5.5472,18.0054,35.7666,-0.32022396465716746,0.17295381955535993,-0.3645583361387253,0.14941205605864524
94.1047,-60.3195,-5.5472,18.0054,35.7666,0.4549542193127052,0.21319353717518846,0.4142270803451538,0.1825346477329731
94.1147,-59.3418,-5.1846,55.542,33.3862,0.9255392567899126,0.25348852131808436,0.4529881224036217,0.21234759241342543
94.1247,-59.3418,-4.8056,55.542,37.3535,0.9301541434130535,0.23598266685124342,0.6351544559001923,0.18838691487908363
94.1347,-58.6661,-4.8056,63.2324,37.3535,0.925312047036042,0.2784345047524338,0.764116770029068,0.22901105135679245
94.1447,-58.6661,-3.9651,63.2324,16.9067,0.9841754816957865,0.42390112104070654,0.924148440361023,0.37461650371551514
94.1547,-58.6661,-3.8443,63.2324,14.7095,1.0224791183619533,0.4269770918118937,1.0244921147823334,0.3819502115249634
94.1647,-57.8311,-3.8443,80.1392,14.7095,0.9947935074982999,0.42026684982599366,1.058672195672989,0.38134577572345735
94.1747,-56.7984,-3.7015,99.3042,16.2354,1.0495611905000128,0.3949867968610092,1.1828015446662903,0.35625929832458497
94.1847,-50.2066,-3.4818,217.5293,22.644,1.7148485419091304,0.3295539327058496,1.9828015685081481,0.2912206694483757
94.1947,-47.8006,-3.2565,239.502,20.5078,2.4477525161558296,0.34386728220256024,2.782801556587219,0.309518837928772
94.2066,-47.8006,-2.9984,239.502,23.9868,3.108793660660336,0.3044478217885556,3.5828015565872193,0.2721715956926346
94.2166,-45.3726,-2.6138,232.0557,35.8276,3.373004804716048,0.19858088021841971,4.091689014434815,0.1695926882326603
94.2266,-43.1204,-2.1249,206.9702,45.7764,3.3810803409136874,0.1424102470514895,4.028877067565918,0.10868696542456746
94.2366,-41.0275,-1.6745,188.2935,42.7856,3.2408637498399164,0.21458640108395755,3.8381397247314455,0.17610825933516025
94.2466,-41.0275,-1.3229,188.2935,29.1748,3.2393506998965527,0.35089383538603547,3.808583903312683,0.31237201690673827
94.2566,-36.688,-1.3229,206.9092,29.1748,2.6299188263147473,0.3710252386540645,3.142652416229248,0.33073735386133196
94.2666,-34.3259,-1.1197,219.9707,15.3809,2.624868591521177,0.48912331065771797,3.0340049028396607,0.44595774412155154
94.2766,-29.8709,-1.0153,197.6929,7.019,2.6237500051890033,0.5371937526591344,2.9247177839279175,0.4963531017303467
94.2866,-28.0307,-0.9549,167.7856,2.1973,2.7334029509601727,0.544899169918527,3.0486711740493773,0.5081112593412399
94.2966,-26.3114,-0.9549,162.1094,2.1973,2.654882346427374,0.5092685155084709,2.9549264669418336,0.478560009598732
94.309,-22.7298,-0.9549,156.9824,2.1973,2.390002748155356,0.47729180279599265,2.621954083442688,0.45269003212451936
94.319,-21.5817,-1.0153,94.9097,-11.8408,2.5197576821268957,-0.32270819720400723,2.776286578178406,-0.34730997383594514
94.329,-21.5817,-1.2241,94.9097,-25.6958,2.3110204805772505,-0.7317428967841947,2.594975447654724,-0.7856912255287171
94.339,-21.0379,-1.2241,48.584,-25.6958,2.118633400451394,-0.6748984824182147,2.4300313711166384,-0.7160030007362366
94.349,-20.7962,-5.1846,23.9258,-162.7197,1.521455154942498,-1.4748984824182148,1.7560895442962647,-1.394148600101471
94.359,-20.7962,-7.283,23.9258,-218.3838,1.026214576071097,-2.274898482418215,1.0797413289546967,-2.194148576259613
94.3691,-20.7303,-9.8154,6.4087,-257.2632,0.7613010396325521,-3.074898482418215,0.8385251104831696,-2.994148588180542
94.3791,-20.6534,-12.6773,9.5825,-285.4004,0.5633171692037848,-3.874898482418215,0.6509760916233063,-3.7909874439239504
94.3891,-20.3952,-15.726,29.2358,-302.6123,0.3670968952423033,-4.674523335571491,0.44549471139907837,-4.55732684135437
94.3991,-20.3952,-21.8124,29.2358,-290.4663,0.3787288056903675,-4.965761147251001,0.4656088620424271,-4.762909460067749
94.4115,-19.8953,-21.8124,55.542,-290.4663,0.226970192551871,-5.389669114293344,0.2783706232905388,-5.268311595916748
94.4215,-18.4012,-21.8124,44.2505,-290.4663,0.3202791256358432,-5.659874472482883,0.3719277784228325,-5.564018440246582
94.4315,-17.4509,-24.5151,58.8379,-262.2681,0.2711901487657674,-5.292440749931352,0.33282881900668143,-5.0883993148803714
94.4414,-17.4509,-26.9705,58.8379,-242.0654,0.37910710181846574,-4.897567349540734,0.45310321897268296,-4.747654438018799
94.4515,-16.8247,-31.4584,62.2559,-217.7124,0.42929739131534256,-4.1357664931029765,0.5056998997926712,-4.036151719093323
94.4615,-16.2479,-33.5129,50.1099,-203.3691,0.5494964073060802,-3.9353134972099526,0.6409868478775025,-3.6665032863616944
94.4715,-15.8524,-35.397,27.0996,-185.3027,0.6776642552716918,-3.7034959333784543,0.7899542212486267,-3.4402246475219727
94.4815,-15.5667,-37.1494,20.4468,-172.8516,0.6669165110635997,-3.462721874655627,0.7775623500347137,-3.235664939880371
94.4915,-15.2426,-38.8962,23.4985,-176.1475,0.5920221854465788,-3.183357976514729,0.6876316487789154,-2.920790433883667
94.5014,-14.6878,-38.8962,9.5215,-176.1475,0.6305613842411301,-3.3044576356509148,0.7213757395744324,-3.047160339355469
94.5139,-14.545,-40.7858,2.3804,-192.4438,0.6264600472637073,-2.8711807229051796,0.7118038713932038,-2.6719425439834597
94.5239,-14.4296,-42.8238,4.5166,-206.0547,0.5544951438863748,-2.5778649642952227,0.6238471388816833,-2.6476455688476563
94.5339,-14.4296,-44.7189,4.5166,-206.4209,0.5146829193562346,-2.969666372658493,0.5718914419412613,-2.9972946643829346
94.5439,-14.4296,-46.7459,4.5166,-199.4019,0.4798872298664449,-3.1833659839416466,0.5272159725427628,-3.028216290473938
94.5539,-14.0122,-48.6685,29.541,-187.0117,0.2567509878386882,-3.067460069593453,0.28422455191612245,-2.902541708946228
94.5639,-14.0122,-48.6685,29.541,-187.0117,0.27807606501969534,-3.348346495047076,0.31206745356321336,-3.1859440565109254
94.5739,-13.6167,-53.8925,42.5415,-159.8511,0.19938841523180012,-2.5483464950470758,0.22861667573451996,-2.3859440803527834
94.5839,-13.6167,-56.5952,42.5415,-116.9434,0.2521697360542686,-1.7590007947787256,0.28800914287567136,-1.6122042298316956
94.5939,-12.4246,-57.6059,42.3584,-95.7642,0.2513951155264266,-1.3172560935844062,0.28837006688117983,-1.3129619717597962
94.6039,-12.4246,-58.4189,42.3584,-75.8057,0.32962521142588175,-1.2310795242247266,0.34779108315706253,-1.2269047915935516
94.6163,-11.7435,-58.9957,29.6631,-50.5981,0.44070960407105897,-1.2497623287269755,0.45032510459423064,-1.2221098780632018
94.6263,-11.4578,-58.9957,32.7148,-50.5981,0.4138281619181273,-1.2277494826761672,0.4273869782686234,-1.2002347826957702
94.6363,-11.0733,-58.9957,40.1001,-50.5981,0.3597986371560963,-1.2112447091663545,0.3745782017707825,-1.1850560069084168
94.6463,-10.6943,-59.2758,34.8511,-20.0195,0.4150757303002376,-1.3153830536878048,0.43109534680843353,-1.2798691749572755
94.6563,-10.4416,-58.5507,23.5596,54.3823,0.5060384079698019,-0.5153830536878049,0.520964390039444,-0.47986915707588196
94.6663,-9.9747,-57.8311,18.3105,78.064,0.5133470468345138,0.28461694631219514,0.5294236093759537,0.3201308399438858
94.6763,-9.766,-56.9083,18.6157,96.0693,0.48335063164583525,1.0419719046082179,0.500558140873909,1.1078312039375304
94.6863,-9.5243,-55.8151,23.3154,113.0371,0.42571528016643934,1.4672071628929917,0.4414407849311829,1.393934166431427
94.6963,-9.2496,-55.8151,26.062,113.0371,0.3929557407848622,1.7180226283265974,0.4082469314336777,1.6412308931350708
94.7063,-8.9804,-55.8151,25.2686,113.0371,0.3930993769625134,1.8821806745730558,0.4107211947441101,1.8099878191947938
94.7189,-8.7607,-53.074,19.8364,150.6348,0.432301748962454,1.8597923605466409,0.4502627819776535,1.7707326412200928
94.7289,-8.563,-53.074,11.9629,150.6348,0.4817849798556438,2.2068147441637116,0.5003856509923935,2.1103022813797
94.7389,-8.2718,-47.4875,36.377,202.0264,0.24511248965887655,2.244096922251846,0.26211014539003374,2.146209168434143
94.7489,-8.2718,-45.1364,36.377,235.0464,0.2849488198746043,2.9046439551948557,0.3020971119403839,2.8643467903137205
94.7589,-8.2718,-42.7908,36.377,225.2808,0.320077199377252,3.5370984301807282,0.34005012065172197,3.5623209714889525
94.7689,-7.8324,-40.5331,42.3584,227.5391,0.2854499144912935,3.72462837756147,0.30192487239837645,3.6322562456130982
94.7789,-7.5028,-38.1271,5.9814,247.8027,0.5989914822795113,3.5293646755083814,0.6121234685182572,3.558023476600647
94.7889,-7.4423,-35.4355,19.6533,279.2969,0.44989298872925376,3.696761578525372,0.46112310886383057,3.631884455680847
94.7989,-6.5689,-32.612,56.2744,284.668,0.10640514037747031,4.150297255022133,0.10790358241647482,3.9707143306732178
94.8089,-6.1899,-29.8764,36.438,277.4658,0.32267279431282964,4.05036980672909,0.3259620010852814,4.052577996253968
94.8212,-6.1899,-24.592,36.438,252.7466,0.356455325785359,3.6873173973907747,0.36028094291687013,3.594481921195984
94.8312,-6.1899,-24.592,36.438,252.7466,0.39145825835131254,3.970298862709874,0.39532660245895385,3.8108903646469114
94.8412,-6.1734,-22.2079,-8.9722,233.8867,0.6644705916596073,3.808410469604829,0.7226876974105835,3.6346550226211547
94.8512,-6.8546,-19.9832,-56.8848,217.8955,-0.13552940834039268,3.602925518221832,-0.07731231432408095,3.429691958427429
94.8612,-7.7115,-19.9832,-84.2285,217.8955,-0.9355294083403927,3.676969467489296,-0.8773123145103454,3.5257324457168577
94.8712,-7.7115,-17.4838,-84.2285,68.2983,-1.473411108943295,2.8769694674892956,-1.4717751502990724,2.748727226257324
94.8812,-7.7115,-17.0334,-84.2285,46.814,-1.5856803681036118,2.0769694674892962,-1.579798150062561,1.9487272143363952
94.8912,-7.7115,-16.171,-84.2285,34.5459,-1.6570417206746875,1.2891789957550555,-1.6497369408607483,1.215887874364853
94.9012,-11.6501,-16.171,-190.0024,34.5459,-2.4570417206746873,0.871608540810888,-2.4235899209976197,0.9458435773849487
94.9112,-13.9243,-15.8359,-243.2861,35.5225,-3.2570417206746876,0.7474263451679265,-3.215858483314514,0.8578966975212097
94.9237,-16.5171,-14.5889,-274.1699,71.0449,-4.041011044664053,0.39643110401728593,-3.983220362663269,0.5544962391257287
94.9337,-22.0432,-13.8858,-287.5366,62.561,-4.412696392378014,0.5600980607878434,-4.63965106010437,0.6709340512752533
94.9437,-24.8722,-13.2321,-277.771,61.4624,-4.998372869909192,0.6561345770915239,-4.922903966903687,0.6909072548151016
94.9537,-27.5034,-12.4741,-245.6055,73.3643,-4.9132869087825775,0.6541209417456664,-4.692801570892334,0.6550204187631607
94.9637,-27.5034,-11.5292,-245.6055,84.1064,-5.114692539405025,0.6497591616584807,-4.84788327217102,0.6598059087991714
94.9737,-31.9803,-11.5292,-192.8101,84.1064,-4.350838417332836,0.8154248168707564,-4.17053005695343,0.8127723276615143
94.9837,-33.9633,-11.5292,-180.1758,84.1064,-3.799081663816872,0.9446936760330731,-3.815152382850647,0.9425827145576477
94.9937,-35.809,-10.5569,-167.4805,84.8389,-3.4520945885886514,0.9353150840974978,-3.537434697151184,0.9485157132148743
95.0037,-37.6657,-9.7275,-171.2036,-3.1738,-2.997097664557502,1.3204295318317625,-3.153505229949951,1.3658038020133971
95.0137,-39.4895,-9.7275,-159.729,-3.1738,-2.727169902104966,1.1000037527338873,-2.93499174118042,1.1556548178195953
95.0262,-41.2528,-9.7769,-156.311,0.3662,-2.499003384309293,1.001373609637482,-2.6883384704589846,1.0397363901138306
95.0362,-43.0545,-9.8648,-159.79,-3.7231,-2.3145089921796105,0.8826153290949603,-2.448085975646973,0.9359999299049377
95.0462,-43.0545,-9.8648,-159.79,9.9487,-2.5615409921648835,0.8070699792278553,-2.614892601966858,0.7835505604743958
95.0562,-46.6855,-9.6616,-175.0488,29.0527,-1.960445502546832,0.6154666945400662,-2.003596043586731,0.5959575772285461
95.0662,-48.5642,-8.8266,-181.6406,52.6123,-2.3483180865613815,0.36728451405321383,-2.39812376499176,0.3838083118200302
95.0762,-50.3055,-8.2828,-185.5469,59.082,-2.934011129431133,0.3239544805068293,-2.8280782461166383,0.3652855306863785
95.0862,-52.1347,-7.739,-179.9316,57.7393,-2.6369469682586764,0.3541879793234016,-2.5993529319763184,0.4174290716648102
95.0962,-53.8376,-7.2061,-169.4946,50.9644,-2.2950441467310885,0.41823383588404256,-2.338854169845581,0.48873030245304105
95.1062,-53.8376,-6.7776,-169.4946,38.147,-2.5533600728141,0.5082199617783548,-2.6627130031585695,0.5826319187879563
95.1162,-56.6611,-6.7776,-129.5776,38.147,-1.808854996442469,0.520294237933866,-1.9196970105171203,0.5909327745437623
95.1285,-56.6611,-6.5195,-129.5776,19.4702,-1.9088890042044393,0.6318639252575771,-2.0306194543838503,0.7006443500518799
95.1385,-57.7542,-6.3657,-111.3892,3.418,-1.6696609326181346,0.7010243545232492,-1.7668231129646301,0.7626621544361114
95.1485,-60.1438,-6.2503,-60.5469,8.4229,-1.1275096875628403,0.602040202254884,-1.216134285926819,0.6577535092830658
95.1585,-60.1438,-6.0141,-60.5469,19.8364,-1.1461658144054963,0.4732397379446368,-1.2251429319381715,0.5231611758470536
95.1685,-60.5832,-6.0141,-39.3677,19.8364,-1.1625829949352091,0.47362429831550273,-1.2289903521537782,0.5145877778530121
95.1786,-60.8414,-5.4208,-23.1934,27.1606,-1.1798296665774408,0.37255541656391966,-1.2384688138961792,0.4135948717594147
95.1885,-60.9403,-5.1682,-9.3384,21.6675,-1.1888663526944776,0.41256272432299823,-1.240964901447296,0.4454681187868118
95.1985,-60.9403,-5.1736,-9.3384,-4.5166,-1.0662649867978988,0.6115789078259269,-1.1222589373588563,0.6375198423862457
95.2085,-60.5393,-5.1736,39.978,-4.5166,-0.2662649867978989,0.5636515436807835,-0.3222589448094368,0.5833501696586609
95.2185,-60.5393,-5.1517,39.978,12.146,0.5337350132021011,0.4035021134044194,0.46313645839691164,0.4154554009437561
95.2314,-59.8911,-4.4156,66.4062,35.3394,0.8297219081252957,0.17534648618939613,0.865761935710907,0.18459103405475616
95.2413,-59.0177,-3.9981,82.7637,37.5366,0.9761862132690673,0.1713939133848325,1.0083377063274384,0.17698126584291457
95.2514,-59.0177,-3.9981,82.7637,37.5366,1.194551233416758,0.21010387248750587,1.2100592613220216,0.21862926632165908
95.2614,-59.0177,-3.9981,82.7637,37.5366,1.3355476853445962,0.24826631839198257,1.3467471241950988,0.25716555267572405
95.2714,-58.0344,-3.6301,92.2241,26.9165,1.3942409603033703,0.3417860905966009,1.4089709639549255,0.34379365891218183
95.2814,-50.1737,-3.3939,199.0356,20.2026,1.7973600850788287,0.3947804886552898,1.9860684871673584,0.389376112818718
95.2914,-50.1737,-2.9434,199.0356,13.7329,2.5973600850788285,0.42582285187690977,2.7860685110092165,0.41390969455242155
95.3014,-45.5429,-2.5369,245.1172,26.5503,3.209265926571498,0.29817586797813256,3.216034722328186,0.27902222871780397
95.3114,-45.5429,-2.2513,245.1172,25.4517,3.7817640743584335,0.31046315946271597,3.7301674842834474,0.2884760707616806
95.3214,-42.9172,-2.2513,254.1504,25.4517,3.893219202669639,0.32695273687356385,3.875295305252075,0.3049000114202499
95.334,-37.9843,-2.2513,214.0503,25.4517,3.5812170882136365,0.3437497587064302,3.6237722396850587,0.3194459468126297
95.344,-37.9843,-1.658,214.0503,26.062,3.6948928352302373,0.3158742116141881,3.798537540435791,0.2898855209350586
95.354,-37.9843,-1.658,214.0503,26.062,3.8096345486208483,0.3319040006077406,3.911798191070557,0.30489861220121384
95.364,-35.7047,-1.3504,204.834,30.5176,3.610436783783977,0.28978100832635617,3.659178376197815,0.26206316500902177
95.374,-33.4085,-1.0098,208.9844,27.3438,3.401151507279206,0.3173545185290177,3.4234907388687135,0.2932294741272926
95.384,-33.4085,-0.7846,208.9844,14.1602,3.5470861204529145,0.4283703424723885,3.5818652868270875,0.4078174740076065
95.394,-24.7074,-0.7352,182.6172,-2.4414,2.8039141127370284,0.5523095529089878,2.849039626121521,0.5319773763418197
95.404,-22.9111,-0.7352,164.3066,-2.4414,2.7071438842400894,0.5108046615262335,2.8027528285980225,0.4898016393184662
95.414,-21.5543,-0.834,116.5771,-15.8691,2.8069742155797224,-0.2891953384737665,2.8722345352172853,-0.31019836515188215
95.424,-20.7138,-1.0977,71.2891,-32.7759,2.6898389496069197,-0.7909353093880294,2.6710213661193847,-0.7740379691123962
95.4362,-20.7138,-1.0977,71.2891,-32.7759,2.33989836381158,-0.7581609857383129,2.2423559427261353,-0.7463519990444183
95.4462,-20.2469,-1.0977,37.7197,-32.7759,1.8314426932021806,-0.7401757563742865,1.693279540538788,-0.7305143892765045
95.4562,-20.1316,-1.0977,3.418,-32.7759,1.2449601505148213,-0.7293179608385658,1.2530117869377135,-0.7256690204143524
95.4662,-20.1316,-1.5646,3.418,-52.3682,0.8423901281248828,-0.6298286044623878,0.9441032886505127,-0.6347989320755005
95.4762,-20.2799,-2.2128,-17.5781,-68.8477,0.042390128124882485,-0.6400676208492143,0.14410327980294824,-0.6544766545295715
95.4863,-20.2799,-2.2128,-17.5781,-68.8477,-0.49957839272423127,-0.815427758789329,-0.48430744707584383,-0.837784367799759
95.4963,-19.5713,-2.2128,41.0156,-68.8477,0.26112803100581705,-0.9531334101813365,0.30387839674949646,-0.9724823594093323
95.5063,-19.5713,-2.2128,41.0156,-68.8477,0.5075945449834895,-1.067163636271281,0.5428604543209076,-1.0748980224132538
95.5163,-18.8626,-2.9654,39.978,-77.5757,0.5341443479200387,-1.0959880081578164,0.5630264043807983,-1.102688980102539
95.5263,-18.8626,-2.9654,39.978,-77.5757,0.5776684485433267,-1.2280293619116158,0.5979687124490738,-1.2383100628852843
95.5388,-18.8626,-3.9322,39.978,-105.4688,0.6132716719231756,-1.202242616493299,0.6299612164497376,-1.2138305068016053
95.5488,-16.8357,-5.4044,86.3037,-160.0342,0.3884649493402149,-1.6336260972133723,0.38709394037723543,-1.6705333709716796
95.5588,-16.0337,-7.4533,70.0684,-214.7827,0.6525017053117198,-2.4336260972133728,0.6495544731616973,-2.4705333709716797
95.5688,-14.7867,-7.4533,42.9688,-214.7827,0.8177959554120063,-3.233626097213372,0.8212551891803741,-3.264405369758606
95.5788,-14.3088,-7.4533,28.2593,-214.7827,0.8662468201796949,-4.033626097213372,0.874325293302536,-3.898002600669861
95.5888,-14.3088,-10.0516,28.2593,-265.1978,0.8193760166500846,-4.067318095601597,0.8286115109920502,-4.28733196258545
95.5988,-14.0286,-16.0666,0.9766,-300.6592,0.9220360386795265,-4.754220681224906,0.9340509414672852,-4.987733793258667
95.6088,-14.0286,-16.0666,0.9766,-300.6592,0.8099772774512184,-5.53810497541977,0.824941623210907,-5.784550523757934
95.6188,-13.9792,-16.0666,-13.0005,-300.6592,0.00997727745121837,-6.179487997068087,0.02494161818176508,-6.366626310348511
95.6288,-13.9792,-19.1043,-13.0005,-298.584,-0.5716114813755061,-5.604258705773875,-0.5836907029151917,-5.672068357467651
95.6414,-13.9627,-32.9251,-3.3569,-192.4438,-0.5496870695679118,-4.804258705773874,-0.5568357288837433,-4.872068214416504
95.6514,-13.9627,-52.5467,-3.3569,-180.2368,-0.4765607947593769,-4.047957444292837,-0.48255708515644075,-4.0720682621002195
95.6614,-13.9627,-52.5467,-3.3569,-180.2368,-0.42414179173818506,-3.85440057967957,-0.4315637737512589,-3.691465711593628
95.6714,-13.9627,-54.2386,-3.3569,-162.2925,-0.3863021428814587,-3.195891378029636,-0.3947535306215286,-2.913314151763916
95.6814,-12.5949,-55.7382,33.8745,-142.5171,0.1517066682698402,-2.58988272639267,0.178155305236578,-2.308261787891388
95.6914,-12.0786,-57.0126,25.7568,-119.3237,0.27198543407449866,-2.1188424094377813,0.29268262088298796,-2.060867118835449
95.7014,-11.8918,-58.0508,25.6958,-95.7031,0.29268364584542284,-1.777431814987055,0.30591570138931273,-1.7861083030700684
95.7114,-11.6391,-59.4461,34.6069,-53.1006,0.2642646179781584,-1.5242568027947585,0.28098306655883787,-1.5167059540748595
95.7214,-11.304,-59.8526,39.856,-35.8887,0.29248990433005984,-1.4339509522362266,0.31156298220157624,-1.4584474205970763
95.7314,-11.304,-59.8526,39.856,-35.8887,0.37238946926179084,-1.3463889285562654,0.38786265552043914,-1.3883788943290711
95.7439,-10.6504,-60.1163,29.7241,-23.1323,0.46089508298974186,-1.2597990137381645,0.47808033525943755,-1.313709831237793
95.7539,-10.6504,-60.2481,29.7241,-8.5449,0.480479938282745,-1.1688781669377977,0.49652996361255647,-1.2254199862480164
95.7639,-10.101,-60.0009,22.9492,25.3296,0.5122844410017808,-0.3688781669377975,0.5240269929170609,-0.4254199981689453
95.7739,-10.101,-60.0009,22.9492,25.3296,0.5033373572477595,0.4157773724387945,0.5125948578119278,0.37458000183105467
95.7839,-9.5627,-60.0009,28.8696,25.3296,0.43854859909325467,0.6292926087364905,0.4408830255270004,0.8111216008663178
95.7939,-9.2221,-58.9078,33.5693,72.6929,0.41328264447740526,0.5280086005566929,0.41636088490486145,0.6903977066278457
95.8039,-9.2221,-56.9852,33.5693,110.2905,0.44801649784936987,0.8138054761050902,0.4478876531124115,0.8932885468006134
95.8139,-8.4696,-56.9852,35.7056,110.2905,0.4301474797623063,1.3062975493408908,0.42685767114162443,1.3399391412734984
95.8239,-8.4696,-55.7053,35.7056,133.0566,0.46713236057693874,1.604431386249222,0.4660577893257141,1.6118964552879333
95.8339,-8.1455,-52.4423,32.3486,183.0444,0.5066173300755197,2.017678428706165,0.5097481995820999,1.9494048714637757
95.8464,-7.5467,-52.4423,29.7241,183.0444,0.5118793631674896,2.680642123244215,0.5156879842281341,2.6281976461410523
95.8564,-7.283,-48.1357,27.8931,230.6519,0.522038784819385,3.1733940257799227,0.5257326304912567,3.0582788228988647
95.8664,-6.9809,-45.6363,30.7007,248.9624,0.4917818403314117,3.5607371280917635,0.4922431230545044,3.488206458091736
95.8764,-6.7337,-45.6363,28.1982,248.9624,0.5105050578875889,4.075948958131196,0.5117996156215667,3.98526873588562
95.8864,-6.5854,-42.9886,23.0713,260.376,0.5509372845015513,4.0907951236010405,0.5521220326423645,3.9283976554870605
95.8964,-6.4755,-40.4343,22.0947,247.0703,0.5455503680935105,4.0778805457165515,0.5486409902572632,3.936630964279175
95.9064,-6.4755,-38.1711,22.0947,210.5103,0.5395931957875614,4.05563252723195,0.5427127242088318,3.9360436677932737
95.9164,-6.3217,-34.249,20.6909,203.3691,0.5354538511331068,3.5967865654340008,0.5372256875038147,3.511842465400696
95.9264,-6.1789,-31.9693,0.7935,229.4312,0.6755725493681843,3.3439712609682175,0.6803869247436524,3.3249659299850465
95.9364,-6.1789,-31.9693,0.7935,229.4312,0.622765378240449,3.5922449635648577,0.6263167440891266,3.5927779912948608
95.9489,-6.2119,-27.8824,4.7607,217.9565,0.5417804532568834,3.2862098383754317,0.5459986209869385,3.3440434455871584
95.9589,-6.1185,-25.817,-10.6201,200.3174,-0.25821954674311653,3.250533145514536,-0.2540013775229454,3.3226122140884398
