phase_percent,angle_mean_deg,angle_std_deg,velocity_mean_deg_s,velocity_std_deg_s,torque_mean,torque_std
22,-27.9657618288369,5.54477586038983,39.216567566447,34.5627818165986,3.74229169850594,3.87482330410052
23,-27.6454067558643,5.65227335918042,29.200901630549,26.2570370795193,2.21438392892478,4.16063913596542
24,-27.3844448983256,5.71384728198365,26.9864289106717,20.7824206442259,0.852823798069276,4.42576625367667
25,-27.1000155949551,5.71364016060445,31.762407131944,19.7767988213411,-0.38856604476067,4.67987260869011
26,-26.7214660051947,5.66314007823685,39.5769489924084,19.6170446061636,-1.49247090343407,4.91012140278611
27,-26.2658651344139,5.61398447199081,47.3357738931784,18.4529357876983,-2.46570023265512,5.11315876877359
28,-25.736958285228,5.56613919956509,52.9840560809577,15.7125438563371,-3.32702147107575,5.26619475070813
29,-25.129566561187,5.51806401545398,57.6022234783414,13.5044030260089,-4.09169075864882,5.3757562807369
30,-24.462426473229,5.50392533548269,61.181187465462,12.1671711441529,-4.77398754414918,5.44862829344893
31,-23.768137934784,5.53468353451769,63.2891221219278,11.4902281897133,-5.39996592967033,5.49587187041418
32,-23.0417344647351,5.57747295453736,63.2166446077455,12.011603461701,-5.98268022204383,5.52085952562837
33,-22.3266072139413,5.57993472605571,60.9273322959834,13.7925904582155,-6.53274696971376,5.52392012556479
34,-21.6476828628611,5.52393233411045,56.1122365785966,17.9031372973463,-7.06467475953521,5.51643764444837
35,-21.022259040753,5.40044371947245,50.5090783394945,23.2361814286633,-7.58285784368529,5.49127460550864
36,-20.4237328531975,5.20160893499997,45.9402419044224,28.5243677006486,-8.08540413953263,5.44966993937103
37,-19.8781952003565,4.94552638191949,43.6415813895668,33.1435485306966,-8.57608017983472,5.39414791401316
38,-19.339816766085,4.64824869563143,43.868603342626,36.8398113472477,-9.06078591759977,5.31281590328611
39,-18.7664651753547,4.28418084062022,46.5206631286473,39.803537200955,-9.54137859260599,5.21060588497912
40,-18.1641183093852,3.88698510821564,50.824192194904,41.3534481561069,-10.0204774628904,5.08343504449565
41,-17.494264277244,3.46864728854442,56.048452889505,42.113023818301,-10.5053328013603,4.92736045361751
42,-16.7679101697244,3.04020154204773,60.8508976974557,43.0386955692515,-10.9933280525162,4.74279819098658
43,-16.0104678309037,2.60420925334261,64.8450898937647,44.0938101474753,-11.4895379928251,4.53493489586295
44,-15.266217053953,2.22684825240831,67.519104466182,45.1324426235466,-12.0020138948935,4.3053185889957
45,-14.4764528630052,1.89515296229313,69.1078352871447,45.7083637015011,-12.5361383840194,4.05320218547523
46,-13.7201638062656,1.70128616608738,69.2468243453147,45.4890415403167,-13.0862497088426,3.79670503671716
47,-12.9595533582591,1.64148570223987,68.1892205229423,44.4496731471884,-13.6468025780485,3.55087831223516
48,-12.1841010374447,1.73378887247933,65.6709228392183,42.6970111717988,-14.2356232610292,3.3055996277283
49,-11.4367112694896,1.90856377989229,61.9588653646117,40.6753186158742,-14.8390621223293,3.09368755341018
50,-10.7733276323384,2.09883113729464,57.9621057415034,38.4932057415381,-15.4576255404115,2.92688950861332
51,-10.1511168713328,2.31986573953186,54.2922106820072,35.772252063712,-16.0874997263444,2.82938553425701
52,-9.59160614318097,2.52729775485178,51.2440401555626,32.8769336731128,-16.7228136100634,2.80795928269206
53,-9.07809405492429,2.70097710207379,48.9214771438852,29.5861191721504,-17.3539711206642,2.86485011243711
54,-8.57422298495557,2.8658565828392,46.8318574020426,25.7754762200578,-17.9865159857156,2.99281547541006
55,-8.0740892729876,3.03991862467648,44.8512238848068,22.1761158694176,-18.6256467906061,3.08943910112706
56,-7.59683742994887,3.18798216464757,43.2012215510997,19.332981069769,-19.281574602113,3.06847210288092
57,-7.15217978817901,3.30113144491442,41.8255044263284,17.1528813105971,-19.9221517707256,3.1392838564066
58,-6.71554400807458,3.41462038161922,40.9322239303853,15.2074632752157,-20.5570363655532,3.29217456969467
59,-6.29872023910418,3.50500970634285,40.4559045685386,13.6709901705981,-21.1731697603715,3.5059597159101
60,-5.89438065685825,3.58035467368976,39.7431260449326,12.1514663880645,-21.7292826339958,3.78665869345832
61,-5.49581101411224,3.63972320119948,38.7287939780755,10.5831829364693,-22.2675685203358,4.04998989654749
62,-5.09622253827037,3.6840284352249,37.1476538658664,9.30835761856137,-22.7918705494238,4.28818822617116
63,-4.73194356322614,3.69311765785673,33.9477264703147,10.0133840498749,-23.2993904096929,4.50330716505122
64,-4.42628797170773,3.67148779905949,28.294880693821,11.8192975515765,-23.79523933622,4.70215135476377
65,-4.19575619233596,3.59508012660194,21.0204926399659,16.1631082125437,-24.278676526544,4.88127428321748
66,-4.07106078943793,3.46819879327262,9.5685027913125,22.0738137611206,-24.7454972324984,5.03682937244172
67,-4.11410982746813,3.29228376733343,-6.98518791071913,27.1575880385685,-25.1958238602863,5.16454179606495
68,-4.3757622660139,3.06359830149271,-27.5730983318761,32.9758393392886,-25.6190190074655,5.25432597179824
69,-4.89947480375381,2.8040731496964,-52.5855624425665,38.8785751979698,-25.9827514521633,5.28529539820036
70,-5.6948024061538,2.52998813540222,-80.7401867478719,45.8275302688435,-26.2394093652542,5.22061759076675
71,-6.81672175320289,2.26810027355845,-111.537080604741,51.7103222287942,-26.3175288006045,5.02832680891887
72,-8.31005794138353,2.11256177390121,-143.60949032149,53.515387052907,-26.1253551104586,4.70170734600215
73,-10.0994537742834,2.12277202326256,-173.787826313182,50.001523005118,-25.5615638790454,4.26363610027935
74,-12.2386610604495,2.17487238517798,-200.497124326509,39.69633190969,-24.5352747623179,3.77259062353361
75,-14.6058155119595,2.31235525260104,-220.193028178982,27.3391073908768,-22.9810932171045,3.33431372229362
76,-17.094302627754,2.42354560170119,-230.278673379128,20.0439638124196,-20.8909069794448,3.05947580460944
77,-19.583452977319,2.46372175526542,-231.337842115388,21.7592656895569,-18.2962572753413,2.9461698838044
78,-22.0523576185157,2.58881760360051,-224.535883590062,23.9958640100688,-15.3207776984421,2.95922987081507
79,-24.4737444882928,2.63876593355293,-213.355302894963,21.7294556557142,-12.0366681257133,3.03567152490548
80,-26.8219595364402,2.69796378199748,-201.304401015776,17.0261143046231,-8.57106123202741,3.17799992789429
81,-29.0693799972515,2.80487280164719,-189.658923467408,12.7503951379192,-5.05969466277159,3.36127319278016
82,-31.220804068345,2.80247939255692,-180.385026076945,11.1145563424839,-1.63625138303873,3.54035278803104
83,-33.2496273593455,2.79051540334628,-174.540665104875,12.1154436780903,1.64519924594261,3.67785106599438
84,-35.2195666105772,2.83319848783102,-171.075351008414,14.8433365660081,4.78880050233594,3.7658258970702
85,-37.1923342152465,2.86708866992754,-169.501123731608,18.2151898513234,7.75860470118754,3.81227525083301
86,-39.2031720381814,2.93764406954485,-170.118032513737,20.7628488877575,10.5665924933435,3.81934621730362
87,-41.2123445225646,2.9046606206347,-172.425514427381,21.4761378163521,13.2139517754481,3.76608027280933
88,-43.2709667822106,2.83659739014284,-174.908777804403,20.2641283182081,15.7434798485599,3.66775707597547
89,-45.3449749662433,2.75454614966571,-175.909689429001,17.8279020429148,18.215052160675,3.54826470233413
90,-47.3305456362155,2.7095168559164,-173.510766842703,15.0794469696016,20.6268317050268,3.47755705041165
91,-49.196767283517,2.71140133350022,-166.705107864091,12.6963429483839,22.9639027299179,3.39806070405621
92,-50.9043960542938,2.6534402850509,-155.9424916635,11.3233484406468,25.1680964227495,3.31186433627474
93,-52.4526805494959,2.62486400132114,-141.998702965269,11.0637834465518,27.2497745849496,3.24062726135279
94,-53.8902533338728,2.59442058238325,-125.474577359758,11.4088612757593,29.1369347020301,3.16507892555781
95,-55.1249820904261,2.53555408852704,-108.168726761132,11.8021298537609,30.7887447158362,3.09059310018942
96,-56.1940449014685,2.46711825554289,-89.3851477582745,11.8820740083158,32.1875706594297,3.00370976620717
97,-57.0544248638457,2.43679278095246,-70.0302115227224,12.600357378383,33.3037568302932,2.91348970108129
98,-57.6832940666189,2.41776876051903,-50.4957425287083,13.9242254224275,34.1492639635271,2.81720037356718
99,-58.094750396045,2.38579978220333,-29.9600914885861,15.1360406660727,34.726415805527,2.73025700676717
100,-58.2476923595506,2.37082249044409,-8.25126471910112,15.8507183595095,35.0362572022472,2.6416214141478
