t_s,mat_tau_L,mat_tau_R,local_ref_single_L,local_ref_single_R,local_deploy_single_L,local_deploy_single_R,local_ref_mcmean_L,local_ref_mcmean_R,local_deploy_mcmean_L,local_deploy_mcmean_R,local_ref_matcfg_L,local_ref_matcfg_R,local_deploy_matcfg_L,local_deploy_matcfg_R
113.1566,-0.286858041920376,0.553825280555542,-2.6198531046165465,1.2254163459517007,-2.569298028945923,1.2800911664962769,-2.65034190745249,1.217848667173562,-2.634724426269531,1.1913083076477051,-2.533835718468959,1.2207281376654076,-2.4103970527648926,1.0310578346252441
113.1666,-0.0149536909893605,0.562960451005427,-2.5445755194313944,1.2479858579958558,-2.3750596046447754,1.3731825351715088,-2.539913591038968,1.2956767303915568,-2.495717692375183,1.2588141083717346,-2.4613490721484785,1.3681556167910787,-2.4088099002838135,1.1692687273025513
113.1766,0.217430406826237,0.7175944414776,-2.3554239467774,1.4301998324304472,-2.0720722675323486,1.5457645654678345,-2.1873928179862356,1.4904776743624353,-2.172809088230133,1.4366743683815002,-2.3548992766318664,1.5106286714376496,-2.4589767456054688,1.3575360774993896
113.1866,0.456556944337172,0.926794232629859,-2.403624577468624,1.494635415108832,-2.234524726867676,1.6257246732711792,-2.3446451160808985,1.5502293915032368,-2.3110164165496827,1.5040980339050294,-2.150334323227376,1.5863237515697473,-2.592459201812744,1.5009156465530396
113.1966,3.8898785227951,1.05455568996109,-2.2862871847061483,1.5539457136431427,-2.782521963119507,1.6819242238998413,-2.4100211690384814,1.6059063281497612,-2.393820285797119,1.572822594642639,-2.0555450144449923,1.6476786532565253,-2.586252212524414,1.605041742324829
113.2066,-1.21461360966333,1.09582493767516,-2.117867491095129,1.584069016352488,-2.798480272293091,1.7035149335861206,-2.3349520333201914,1.6286195215290562,-2.3404247045516966,1.6077800512313842,-2.151650024359186,1.6553488479010687,-2.4492738246917725,1.671866774559021
113.2166,-1.20026686943176,1.0815372179374,-1.9504466129637692,1.5511885785224828,-2.6252245903015137,1.6629631519317627,-2.2097870308162793,1.595083880396898,-2.2041953921318056,1.5814404845237733,-2.1924298474054207,1.6253567921098977,-2.2638843059539795,1.712013602256775
113.2266,-1.15288953838664,1.04195762041224,-1.748193813818651,1.5080117511526452,-2.409576416015625,1.631943702697754,-2.0472246942702013,1.5672506342361807,-2.0329755187034606,1.5567973494529723,-2.1187062341974365,1.5558750476300147,-2.160770893096924,1.7183274030685425
113.2366,-1.13337066866435,1.00236691895212,-1.5901733521698016,1.2723653259088241,-2.205582857131958,1.4347341060638428,-1.8898414644177581,1.372916805397479,-1.8649338722229003,1.3735554456710815,-1.9809922591580398,1.4523543859832104,-2.0698294639587402,1.6888030767440796
113.2486,-1.08912623480634,0.784879973364203,-1.4753112546611584,1.2437009751280113,-2.045060396194458,1.4142295122146606,-1.755669430625837,1.3527333917892155,-1.7227179408073425,1.3551221370697022,-1.854612120004227,1.2434130440443267,-1.9650007486343384,1.6434910297393799
113.2586,-1.04835693105041,0.579357844774119,-1.3725938733284466,1.1354966954361863,-1.8916517496109009,1.2781007289886475,-1.6283857589270478,1.2179559594754212,-1.5938733100891114,1.2140303015708924,-1.7440739478870224,1.087554525673571,-1.837736964225769,1.5689092874526978
113.2686,-1.01508463382517,0.432706383996832,-1.293271299607032,0.6058360696036835,-1.7690852880477905,0.7076900005340576,-1.5224350236077857,0.6840014884233497,-1.4895666122436524,0.6612466275691986,-1.6438090954362672,1.0357315179284865,-1.7075954675674438,1.3879907131195068
113.2786,-0.979488780022491,0.235627794490309,-1.224592912068148,1.1447674667325434,-1.6619055271148682,1.002196192741394,-1.4309767915931046,1.0692801392119953,-1.4002386569976806,1.0521559596061707,-1.5611261261144436,0.9643096823182669,-1.6053824424743652,1.2485350370407104
113.2886,-0.949953300966697,0.043019009068144,-1.2088021356645222,1.69649564999414,-1.6076596975326538,1.3547444343566895,-1.3859837409088223,1.5137377933217402,-1.3596509218215942,1.48070068359375,-1.4812969065371007,0.9726909053235235,-1.5240973234176636,1.1832512617111206
113.2986,-0.93773725363759,0.0212421267447108,-1.1928196962882156,1.4099854928256694,-1.5500601530075073,1.1142470836639404,-1.3486712425012493,1.2235324009590438,-1.3256861925125123,1.2084173321723939,-1.4149254293316242,1.1213968074534686,-1.4586881399154663,1.0681300163269043
113.3086,-0.940259321195532,-0.0146529948044338,-1.2251192538407647,1.306580018921861,-1.5611709356307983,1.0493552684783936,-1.362049799524634,1.2064325712794164,-1.3539252281188965,1.1809851408004761,-1.345399849707906,1.1712006683191207,-1.4124603271484375,0.9470773339271545
113.3186,3.32848710948857,-0.129991386244538,-1.3073955088344218,1.2136254713113233,-1.5488557815551758,1.0398118495941162,-1.3983170725457976,1.1865178343406737,-1.4260391116142273,1.1530837059020995,-0.545399849707906,1.1346892483654334,-1.4077224731445312,1.0233746767044067
113.3286,0.598477346285905,-0.173433840657401,-0.5073955088344217,1.2603084243894835,-0.7488558292388916,1.1057287454605103,-0.5983170725457974,1.263799129482437,-0.6260391175746918,1.2281959533691407,0.25460015029209404,1.0966093621019257,-1.4350390434265137,1.0348150730133057
113.3386,2.37753680731177,-0.147309865789513,0.2926044911655783,0.7913883239295889,0.05114417150616646,0.7452783584594727,0.2016829274542026,0.9259777733356881,0.17396088056266307,0.9029695451259613,0.7084726647727109,1.0729156194408742,-0.6350389719009399,0.9586786031723022
113.3504,1.85088709832211,-0.114215652535638,1.0926044911655783,0.7515668789555834,0.8511441946029663,0.6765162348747253,0.9823933138593153,0.8795582040972354,0.9739608824253082,0.8882178366184235,1.1497722210173769,1.02294196563217,0.16496101021766663,0.9072998762130737
113.3604,1.57435188004533,-0.0399771350167024,1.8926044911655784,0.8501573966774003,1.6511441469192505,0.7588242292404175,1.7671558027163274,0.9598698048095196,1.770524275302887,0.9637583315372467,1.5297543926341695,0.9645253333023347,0.8316367268562317,0.8788217306137085
113.3704,1.41650557946651,0.0430626960519484,2.4050532974318846,0.8699122599436021,2.1395201683044434,0.7772168517112732,2.2040449567775555,0.9646544112820061,2.2467716217041014,0.9664743363857269,1.8351413768366203,0.9578971884995762,1.1292933225631714,0.836710512638092
113.3804,1.37488247046415,0.109086342136197,2.4330785547397173,0.8848957141224875,2.252229928970337,0.806803822517395,2.324429128098332,0.9706920586116201,2.3596736669540403,0.9678565859794617,2.035621036736958,0.9497800187868304,1.5485248565673828,0.7928792834281921
113.3904,1.29426445862742,0.152499370456195,2.3335136385652775,0.8761795129921942,2.2539212703704834,0.7992058396339417,2.2788682224161545,0.9580953186731206,2.315812277793884,0.9513619661331176,2.0487092679072223,0.9232473583495031,1.8414106369018555,0.821384608745575
113.4004,1.18704032123839,0.181733359704485,2.159745025022142,0.7981518598139299,2.139996290206909,0.7400887608528137,2.1194415131124544,0.8568605183973068,2.169538116455078,0.860028064250946,1.9553904186643496,0.8631037703798926,2.014911651611328,0.8374815583229065
113.4104,1.08483931158481,0.216159881277286,1.9672771214640072,0.8043036634318019,1.940100073814392,0.7431710958480835,1.906471649472331,0.8487689021421183,1.964339590072632,0.8498105645179749,1.8363604665762636,0.8109920346639758,2.0288875102996826,0.8222199082374573
113.4204,0.966836709026469,0.24108046339115,1.6977079633656396,0.6960501164961126,1.6832213401794434,0.6159393191337585,1.6584737602156117,0.7071595993393587,1.699712884426117,0.7139117658138275,1.7226433240272396,0.7752692677768414,1.953916311264038,0.7851382493972778
113.4304,0.866330867717864,0.271541043413219,1.6819199214352323,0.7318819952590981,1.6716974973678589,0.6535459756851196,1.6493129929012174,0.7369348563588486,1.6815933227539062,0.7391794979572296,1.6466989878651694,0.7430586238563887,1.8244149684906006,0.7347389459609985
113.4404,0.846270693959942,0.298217481492781,1.5505351178913847,0.7221987020965063,1.521315097808838,0.6431378126144409,1.532330229411222,0.7265968349111998,1.5343144059181213,0.7238092303276062,1.629461052630726,0.7161660330605055,1.70894455909729,0.6961607336997986
113.4522,0.822019577262568,0.334123434180606,1.5878698523095933,0.7160257171929907,1.5456963777542114,0.6431979537010193,1.5887494877405655,0.7153718827368143,1.561695158481598,0.7116158068180084,1.6299719005606228,0.7122295905494903,1.6332037448883057,0.6680914163589478
113.4622,0.800739244142806,0.371850554991733,1.6938649878482883,0.7020639665358674,1.6332764625549316,0.6313294768333435,1.6892904277002203,0.7007252914857899,1.660621452331543,0.6962931275367736,1.6385508044657142,0.719669908554789,1.612932562828064,0.6428885459899902
113.4722,0.840455643803222,0.399748098246438,1.610648796405887,0.6800166050818807,1.5577419996261597,0.6190739870071411,1.6022402160096092,0.6882981152168528,1.5761131763458252,0.6802231550216675,1.660027699230071,0.7191496694584352,1.6017876863479614,0.6443395018577576
113.4822,0.853304944348196,0.443433441318126,1.5671390091634323,0.760444307428972,1.531558632850647,0.7063992023468018,1.5656581388209256,0.7670176618094136,1.5481040716171264,0.757265567779541,1.595095191213027,0.7276831884965211,1.5807770490646362,0.654909074306488
113.4922,0.848225176424764,0.524053531551185,1.6932355145203841,0.731440970807653,1.6753528118133545,0.681743323802948,1.6521559722035406,0.7352908849764532,1.672986125946045,0.7226649463176728,1.484530137975752,0.7788022240257337,1.5935810804367065,0.6579934358596802
113.5022,0.850490310151577,-3.68254474183883,1.4969479859470953,0.7890219122394012,1.486958622932434,0.7541073560714722,1.432739851194329,0.79366462119113,1.472407054901123,0.7796621918678284,1.3529325537285257,-0.02119777597426631,1.5316985845565796,0.6725748777389526
113.5122,0.870235432611033,-0.156201057783118,1.382727325635857,-0.010978087760598831,1.403032898902893,-0.0458926185965538,1.3001148931526727,-0.006335378808870029,1.3513391733169555,-0.02033780962228775,1.1714163595304725,-0.6484941666922561,1.455234408378601,0.7317631244659424
113.5222,0.701634470600596,-2.46321772766953,0.6339083276308594,-0.8109780877605989,0.7678033113479614,-0.845892608165741,0.5901736998913882,-0.7880138578367898,0.667960125207901,-0.8126883268356323,0.8522588045815478,-0.6019258776339109,1.3465054035186768,-0.06823690235614777
113.5322,0.127753786450151,-1.76029420148203,-0.16609167236914069,-1.1961090516371506,-0.03219668194651604,-1.3179057836532593,-0.16811349505946524,-1.0404836495983638,-0.12562587894499302,-1.11596622467041,0.5626821417305938,-1.2238243766417132,1.1508406400680542,-0.7523454427719116
113.5422,-0.160569022813493,-1.6233591905738,-0.5607746726830188,-1.9961090516371507,-0.47433191537857056,-2.117905616760254,-0.42975666460007333,-1.8404836495983639,-0.4538337230682373,-1.5959662033244968,0.3211358355545087,-2.023824376641713,0.8654114007949829,-0.7291276454925537
113.554,-0.150377189959254,-1.71728999519302,0.2392253273169812,-2.796109051637151,0.325668066740036,-2.917905807495117,0.3702433353999268,-2.640483649598364,0.3461662769317627,-2.395966202020645,0.3320332586685812,-2.8238243766417135,0.6176921725273132,-0.8708569407463074
113.5641,0.659471383232316,-1.26004185537921,0.6102664964291817,-3.5961090516371508,0.6007393002510071,-3.7179057598114014,0.5131407132821831,-3.440483649598363,0.5518570005893707,-3.195966196060181,0.28640769482702566,-3.6238243766417133,0.362249493598938,-1.6708569526672363
113.5741,0.529048902565532,-1.37540456501673,0.6098386337557059,-4.396109051637151,0.5949071645736694,-4.5179057121276855,0.5387471934369855,-4.240483649598365,0.5687893062829972,-3.9959662199020385,0.30700503312083827,-4.14560096154739,0.3229714035987854,-2.4708569049835205
113.5841,0.514492025998747,-1.44116035257143,0.5483415749740288,-5.19610905163715,0.5206565856933594,-5.317905902862549,0.48167223834086625,-5.040483649598364,0.5068515300750732,-4.7552762746810915,0.4504429539310865,-4.177024303881233,0.28175580501556396,-3.2708568572998047
113.5941,0.527910478648177,-1.30436586890935,0.6056866224628599,-4.98066619111738,0.5853386521339417,-4.90073823928833,0.5638781671481117,-5.170176267091079,0.5720547348260879,-4.903961038589477,0.6375747349107157,-4.01890407407188,0.26891589164733887,-4.070857048034668
113.6041,0.555861421348297,-0.995092005968051,0.7539778768954808,-4.458979133276662,0.7342965602874756,-4.212308883666992,0.7395739383718952,-4.753681115435722,0.7353234469890595,-4.607892298698426,0.7998708595137858,-3.681851266958428,0.382235586643219,-4.295378684997559
113.6141,0.602029362354115,-0.607871282774768,0.9092868075121422,-4.289605946266347,0.8844975829124451,-3.9754793643951416,0.8972093956172845,-4.147215394628257,0.8819921851158142,-3.9932726621627808,0.9653663028997381,-3.2960452523572505,0.5625194907188416,-4.157125949859619
113.6241,0.65727336380063,-0.280757607855696,0.9934383995103003,-3.5103580349160137,0.9578129649162292,-3.7420668601989746,0.9829959836591703,-3.5764828218416165,0.9684923470020295,-3.424478554725647,1.100316018791559,-3.0415315601678206,0.68976229429245,-3.8041179180145264
113.6341,0.701003502386168,0.101574265314541,1.0517336835514792,-3.3356198359026363,1.0121254920959473,-3.6886720657348633,1.0494276593152905,-3.48845901932823,1.034511649608612,-3.3939728021621702,1.1955889219986013,-2.9318818376527935,0.8447789549827576,-3.4344112873077393
113.6441,0.720952069494308,0.403651616075077,1.0991480185204514,-3.2185961402417886,1.065621256828308,-3.6312835216522217,1.1066698306233473,-3.3741770068529227,1.0925576090812683,-3.3110570669174195,1.2283406386049784,-3.075787997871833,0.9922021627426147,-3.115905523300171
113.6578,0.736883506998287,0.501089734666544,1.1184808532936275,-2.6001951373782424,1.0857784748077393,-3.240227699279785,1.1383928954226588,-2.9619783619450986,1.1178027272224427,-2.883430337905884,1.2349143081185678,-3.120319342197236,1.085357904434204,-2.7777132987976074
113.6678,0.772032707741317,2.71796032794578,1.0642162647910605,-2.197376358289889,1.035954236984253,-2.9726614952087402,1.0913692660587762,-2.7474019990309015,1.0721195220947266,-2.7829089403152465,1.2628365268797315,-3.08464000194201,1.135401725769043,-2.554757595062256
113.6778,0.809453626010546,-1.51444051638143,0.9797752910026486,-2.636747440563514,0.9550969004631042,-3.209451913833618,0.9998400608416279,-3.061322839563273,0.9942411184310913,-3.07612681388855,1.3066650939514437,-3.0789055141520376,1.160866141319275,-2.5649824142456055
113.6878,0.875908199181701,-1.49809361131908,1.1847710872937014,-3.098352204300634,1.1668169498443604,-3.4051074981689453,1.190096921541007,-3.3217518325603335,1.189575982093811,-3.2834591627120973,1.330343700461234,-3.091702601864647,1.2194201946258545,-2.6668646335601807
113.6978,0.968890930389825,-1.4765831807368,1.2777011165106091,-3.3775950921848876,1.265137791633606,-3.5438549518585205,1.2916535550438206,-3.4839840999159377,1.2944111108779908,-3.4396302938461303,1.3734075486204518,-3.1120953716114808,1.2651053667068481,-2.859659433364868
113.7078,1.06318249855624,-1.40057724889363,1.2269181588086688,-2.931972727773225,1.2211443185806274,-3.2348995208740234,1.243655177913991,-3.078640613300485,1.2498435139656068,-3.0840674877166747,1.477862071937584,-3.022728386816177,1.297415018081665,-3.048508405685425
113.7178,1.08873898562514,-1.3207920745705,1.2961708103464986,-3.717274232502932,1.3050525188446045,-3.1945533752441406,1.3271349135490136,-3.1566132483612366,1.335081934928894,-3.0607232809066773,1.5668084547095344,-3.0311345274057655,1.3472188711166382,-3.1774299144744873
113.7278,1.10439085622264,-1.24078962360864,1.3696861379446972,-3.5734212419047666,1.3926674127578735,-2.8728623390197754,1.3999131750723213,-3.4027370381980817,1.4101748704910277,-3.0556559801101684,1.6557335117557894,-3.0890981465569936,1.4480748176574707,-3.1074068546295166
113.7378,1.10806446159946,-1.15650956656827,1.4524429930730998,-3.806734365014697,1.4434231519699097,-3.6728622913360596,1.4732749815707624,-4.016235481432981,1.4793036580085754,-3.7875540494918822,1.739349008529538,-3.175323945415232,1.501450777053833,-3.038058280944824
113.7478,1.20796830913047,-1.11445522284455,1.562343964081759,-4.061106482118608,1.505691409111023,-4.472862243652344,1.5599787402734873,-4.299957490983308,1.5551198601722718,-4.279092288017273,1.8123028170307927,-3.0379746874329436,1.5395666360855103,-2.978496789932251
113.76,1.29708461666015,-0.989814986494435,1.5072771118955193,-3.7763730012027352,1.4188882112503052,-4.240551948547363,1.494205309591688,-3.841240915877937,1.4972437024116516,-3.7725885629653932,1.8867505176428976,-2.809383702760911,1.5924336910247803,-2.9475367069244385
113.77,1.32998765494148,-0.845830718004223,1.6149368697363313,-3.5052664575459906,1.5014569759368896,-3.7888026237487793,1.5821946303018986,-3.4923946019507413,1.6008705735206603,-3.42530677318573,1.9408285518556367,-2.4416177750868915,1.6436657905578613,-2.900707483291626
113.78,1.34188653726699,-0.700101679684121,1.824632015465654,-2.7052664575459904,1.693872332572937,-2.988802671432495,1.7898725102910695,-2.707304184555521,1.817501962184906,-2.6326674461364745,1.9703164865896439,-2.0206808069483793,1.7299600839614868,-2.7683022022247314
113.79,1.40353434777283,-0.586255194366657,1.8766428183678132,-1.9052664575459903,1.7208980321884155,-2.188802719116211,1.8023766501796732,-2.03835495957821,1.8414732456207275,-1.957538366317749,2.04156809410042,-1.6526271357788966,1.811901569366455,-2.486280679702759
113.8,1.41126776553739,-0.50149462126855,1.9136217351800273,-1.8919974412441054,1.7461059093475342,-1.800581932067871,1.821468079367703,-1.9758786799935237,1.8601025223731995,-1.7846081495285033,2.059385768833143,-1.3686237407448612,1.8892333507537842,-2.190537691116333
113.81,1.41901080440326,-0.513991438776006,2.052319601157858,-1.7720704716736724,1.8846348524093628,-1.6121063232421875,1.9497793889272692,-1.833510562471919,1.9881683707237243,-1.6444361925125122,2.0573628439814846,-1.3002974777959007,1.9752472639083862,-1.982889175415039
113.82,1.39570656278225,-0.574724574305362,1.8187586000069345,-1.791244752436106,1.6375401020050049,-1.6153606176376343,1.7140606599677792,-1.7690910770030264,1.7327943325042725,-1.5943214893341064,2.0241692759945504,-1.313546346943217,2.0133352279663086,-1.8031188249588013
113.83,1.37407681229873,4.16754155662514,1.8193196479430704,-0.9912447524361059,1.6294887065887451,-0.8153606057167053,1.7165708448382517,-0.9690910770030259,1.728686773777008,-0.7943215072154999,1.9929167781032522,-0.5135463469432169,1.9926830530166626,-1.7489776611328125
113.84,1.33250674225834,1.95983661893265,1.7866665027893647,-0.19124475243610584,1.631401538848877,-0.015360608696937561,1.702286114212027,-0.16909107700302603,1.707910919189453,-0.001829027384519577,1.9454203283623364,0.28645365305678316,1.9604309797286987,-1.6502631902694702
113.85,1.35775253762069,2.64456968337096,1.8340910906743175,0.6087552475638942,1.6843311786651611,0.7846394181251526,1.7525931375749342,0.5726602353854322,1.759975516796112,0.7073584377765656,1.9477412891942911,0.6595863096518638,1.9440468549728394,-0.8502631783485413
113.8621,1.34950797337503,0.518938771903285,1.9002572144032444,1.3822645635340554,1.752624273300171,1.1273351907730103,1.8191096616801672,1.1194751539991725,1.8212359428405762,1.1719570994377135,1.9586373455358421,0.8731477022226467,1.903429627418518,-0.05026319995522499
113.8721,1.35588982177525,1.84773023282787,1.8599231526744588,1.5368665370379717,1.713826060295105,1.2696534395217896,1.7781958092018122,1.4296114287447605,1.7791274547576905,1.3572322845458984,1.9486690390728243,1.1828845100094019,1.8997771739959717,0.640460729598999
113.8821,1.31579245757586,0.636140601547059,1.8580572338971997,1.7422896239662007,1.7387099266052246,1.5514341592788696,1.792997628907358,1.6569499207117506,1.796484112739563,1.5792861938476563,1.8881796264800317,1.406549732551469,1.9062306880950928,0.9606972336769104
113.8921,1.25632931968731,1.25017557783985,1.7439741931042687,2.0447278575010057,1.6479190587997437,1.9309800863265991,1.6974914567240997,1.9623675379348715,1.6997322201728822,1.8993870973587037,1.7956200566914136,1.5981489484350875,1.905530333518982,1.2991560697555542
113.9021,1.20213824566728,1.01442787257137,1.5625277542377853,2.034456127137481,1.4706065654754639,2.0957651138305664,1.5203975762668667,1.9271542958425325,1.514371359348297,1.9708685398101806,1.6899892265072984,1.758076280108189,1.832163691520691,1.5594011545181274
113.9121,1.14215423192889,0.846461982068705,1.4829136029372303,2.3597866523646074,1.3847132921218872,2.3845512866973877,1.4351410190456955,2.239552867139358,1.4308395266532898,2.283309888839722,1.6037065406993247,1.8218059251136223,1.7326337099075317,1.8432673215866089
113.9221,1.08620971756687,0.720517914775434,1.4345085555082528,2.5221163800480273,1.3456555604934692,2.5232274532318115,1.388062269894081,2.395003831060348,1.3834137916564941,2.4207417726516725,1.5135242361649675,1.8232049583735481,1.6338778734207153,2.0609500408172607
113.9321,0.99300552690905,0.652350871940475,1.3757279923153618,2.3580852371514185,1.2961500883102417,2.289111375808716,1.338607425504661,2.2454434424064194,1.3334787607192993,2.256671738624573,1.3968981264919362,1.9016052654555087,1.5305336713790894,2.1706955432891846
113.9421,0.922221534715418,0.577783239008643,1.3243634120935057,2.402997410777732,1.2411972284317017,2.314875602722168,1.2916071092837813,2.3101491080270002,1.2844856977462769,2.303451681137085,1.3224277391158423,1.91635197779497,1.437938928604126,2.2585391998291016
113.9521,0.892667011629908,0.597549309331053,1.0330911334066826,2.4776908481220588,0.9501851201057434,2.400853395462036,0.9999312364132867,2.400480231939797,0.9922088205814361,2.3893431425094604,1.2488370001280316,1.8723104713303353,1.3234236240386963,2.3250386714935303
113.9642,0.82154903808817,0.506264406389959,1.1106761290392821,2.439582206158319,1.012343406677246,2.324876546859741,1.0788310523875784,2.3614877177031426,1.0700897872447968,2.3412828922271727,1.1866740183780804,1.8592001738709933,1.2487422227859497,2.3083157539367676
113.9742,0.762699964047755,0.480122090489458,1.1443922383196985,2.3618275438826504,1.0344641208648682,2.1645894050598145,1.120177124034541,2.268358908262045,1.1047375559806825,2.2286739110946656,1.1064114310273037,1.8540203163956555,1.1810578107833862,2.2915823459625244
113.9842,0.758405332249183,0.457973534184913,1.0599564517450708,2.332541411715176,0.9318856596946716,2.0888895988464355,1.031410168473359,2.2354916193672336,1.0114909946918487,2.1852663278579714,1.0781556405126465,1.8154353363027433,1.1234002113342285,2.2958452701568604
113.9942,0.853123193966751,0.474066526448789,0.9875646921655633,2.426418273228943,0.8694750666618347,2.2386324405670166,0.977921373036209,2.3377891827327533,0.9519424438476562,2.294051742553711,1.1268106954199908,1.7551019872296458,1.0519638061523438,2.336057186126709
114.0042,0.987476077301262,0.492590254517768,0.9250738241290003,2.4731417786211556,0.8157098293304443,2.2819201946258545,0.9186305441652628,2.3724646549014814,0.8931874990463257,2.3239172458648683,0.9357875806148144,1.7356189967502174,1.0374952554702759,2.3421881198883057
114.0143,-3.29107852679149,0.50450739089041,0.12507382412900026,2.3263752514873506,0.01570984348654747,2.11910080909729,0.11863054416526272,2.22526666487224,0.09318751096725464,2.177928423881531,0.13578758061481433,1.7836581745738935,1.0800278186798096,2.3261537551879883
114.0243,-2.564021667821,0.519373065068645,-0.6749261758709998,2.34674260887206,-0.7842901349067688,2.1524152755737305,-0.6813694558347374,2.2465073944044485,-0.7068124830722808,2.1939003229141236,-0.6642124193851857,1.798844758501598,1.0455152988433838,2.2962422370910645
114.0343,-2.02288780412043,0.539152184656611,-1.3494234093825557,2.548377322050845,-1.299852728843689,2.4178292751312256,-1.3052226744438267,2.453750755838628,-1.3126179695129394,2.4016743421554567,-1.1550171004311232,1.835578019491618,0.24551527202129364,2.329252004623413
114.0443,-1.72397330899532,0.563831833277448,-1.2889568068273247,2.3605442564792463,-1.2644658088684082,2.3321986198425293,-1.2920139647090019,2.2818389021012595,-1.3219216346740723,2.2512459993362426,-1.4011043833017718,1.8432875218217153,-0.5544847249984741,2.264822244644165
114.0543,-1.69571237279918,0.584749043719216,-2.0889568068273245,1.5605442564792462,-2.0644657611846924,1.5321986675262451,-2.073353511772695,1.547855022867449,-2.1054197549819946,1.453437614440918,-2.2011043833017716,1.6839902052712374,-1.0848383903503418,2.141477346420288
114.0663,-2.64517252827175,0.56752431440592,-2.8889568068273244,0.7605442564792462,-2.8644659519195557,0.7321986556053162,-2.873353511772695,0.7960892635716179,-2.9054197311401366,0.6805180966854095,-3.0011043833017714,1.1232597961962,-1.3465995788574219,1.9604161977767944
114.0763,-2.8479522049695,0.537003367897777,-3.688956806827324,-0.03945574352075387,-3.66446590423584,-0.0678013265132904,-3.607066619742734,0.2140806175404067,-3.6508177518844604,0.05003174412995577,-3.1454473449599556,0.7173672438016515,-2.146599531173706,1.6340640783309937
114.0863,-2.55728772201149,0.474685439617592,-3.990424568431311,0.7605442564792462,-3.696876049041748,0.6811254620552063,-4.065963103139159,0.5851231544970881,-4.072592377662659,0.5586558245122433,-3.6179015511336994,0.5097402893470344,-2.9465997219085693,1.1853575706481934
114.0963,-2.38598751233364,0.411069497426926,-3.8678145119101552,0.9548708654816976,-3.3905134201049805,0.6442483067512512,-4.038168428665676,0.6489482726091639,-3.9817965269088744,0.66891810297966,-4.234070061714818,0.4402169166726456,-3.4119160175323486,0.8571747541427612
114.1063,-2.23124786677815,0.350578165033816,-3.745717587774977,0.900185600481743,-3.7493014335632324,0.7227147817611694,-3.938949738316535,0.6664020349835313,-3.9163368701934815,0.685570114850998,-4.133327586603414,0.5109667986499972,-3.6318790912628174,0.6789621114730835
114.1163,-2.06691897716543,0.334852400379587,-3.6717411807547418,0.9715791224436627,-3.7190933227539062,0.9136121869087219,-3.8522996161486147,0.8529308015026402,-3.8196136951446533,0.8686619579792023,-3.949170913289263,0.6583189367456092,-3.7550344467163086,0.6478285789489746
114.1263,-1.86044849868115,0.337868688507436,-3.5340398537278888,1.1030133318877773,-3.9833176136016846,1.0556877851486206,-3.6750046544485686,1.0769886473748165,-3.6966721534729006,1.0810609996318816,-3.8054977902669735,0.7687688026310318,-3.6432483196258545,0.7133153676986694
114.1363,-1.63258873065333,0.374768580714438,-3.3820278460471362,1.2833777638623145,-3.6422743797302246,1.2075923681259155,-3.5357320193891035,1.2509167029917472,-3.4911044120788572,1.2549020290374755,-3.732522857294658,0.9583467465851249,-3.4264211654663086,0.8814778923988342
114.1463,-1.36784454862303,0.447875927816549,-3.186849569509021,1.4198139182062262,-3.251803398132324,1.3642231225967407,-3.3898823942622824,1.3818813713688125,-3.264979338645935,1.3883732676506042,-3.6522692993154253,1.1641115818446321,-3.3983347415924072,1.056612253189087
114.1563,-1.1158304006417,0.522227222475568,-3.0547952881092795,1.4785092291255266,-3.096914291381836,1.4184613227844238,-3.2586491755729257,1.4313090212487873,-3.1487741708755492,1.4295014500617982,-3.5473308196746665,1.3047716299770644,-3.39931321144104,1.2330440282821655
114.1683,-0.739121040504623,0.660832161704417,-2.9146863276568764,1.51561249532876,-3.089390993118286,1.4681838750839233,-3.137058628067186,1.4819855716084465,-3.0672287940979004,1.4788790225982666,-3.3569764034741336,1.3879107888696383,-3.335984945297241,1.3765288591384888
114.1783,-0.474775763467996,0.695750812902878,-2.6904055368298083,1.5668587964531466,-3.035933017730713,1.5341689586639404,-2.969692452587584,1.5346071500963396,-2.944653606414795,1.5281820178031922,-3.2552674757141755,1.4182273010536173,-3.231959819793701,1.4923406839370728
114.1884,-0.263018852854052,0.721510963544355,-2.1406144251855728,1.5442975074369278,-2.5839498043060303,1.5143609046936035,-2.567941255138084,1.5098149753429175,-2.5401310682296754,1.501389729976654,-3.1917138263713145,1.4320927199842457,-3.0994555950164795,1.5756810903549194
114.1983,-0.0394043892780918,0.733857452787758,-2.3503099358733412,1.572353477905023,-2.721905469894409,1.5392417907714844,-2.732713169199697,1.5266151524917229,-2.7644444704055786,1.5101759672164916,-3.106042966696805,1.3973241291509397,-3.043120861053467,1.6076198816299438
114.2083,0.18466622404924,0.651250817089832,-2.587286170354889,1.5477794913493526,-2.83453369140625,1.499508023262024,-2.8734849225795522,1.4989771915640113,-2.929195213317871,1.468036448955536,-2.980310798605621,1.2853982671447461,-2.990116596221924,1.617522954940796
114.2184,0.319514909966688,0.587568201661307,-2.4585131567328453,1.4898383595425682,-2.5857112407684326,1.4340280294418335,-2.660660380301809,1.4300280226218791,-2.728128457069397,1.4003217816352844,-2.8964880871612704,1.2097724591766819,-2.8952369689941406,1.5907443761825562
