Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,teensy_t_cs_u16,teensy_t_s_unwrapped,auto_eval_Lvel,auto_eval_Rvel,auto_vel_source,sync_sample_id,sync_LTx,sync_RTx,sync_Lvel,sync_Rvel,sync_ctrl_pwr_L,sync_ctrl_pwr_R,L_command_actuator,R_command_actuator,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,pd_zm_bias_L,pd_zm_bias_R,L_P,L_D,R_P,R_D,scale_runtime,torque_delay_ms_L,torque_delay_ms_R,auto_opt_method,auto_delay_enable,auto_motion_valid_L,auto_motion_valid_R,auto_ratio_L,auto_ratio_R,auto_pos_per_s_L,auto_pos_per_s_R,auto_neg_per_s_L,auto_neg_per_s_R,auto_best_delay_ms_L,auto_best_delay_ms_R,auto_window_s,auto_gait_freq_hz,pf_compute_ms,pf_compute_p95_ms,pf_overrun_count,pf_exception_count,pf_ess_L,pf_ess_R,pf_conf_L,pf_conf_R,pf_mode_prob_high_L,pf_mode_prob_high_R,tag
3.8743,-275.6981,-267.4089,0.0000,0.0000,11213,112.1300,0.0000,0.0000,angle_diff,11193,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512561,96.625332,248.781296,241.562073,248.781296,241.562081,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
3.8843,-275.6981,-267.4089,0.0000,0.0000,11214,112.1400,0.0000,0.0000,angle_diff,11194,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512550,96.625150,248.781296,241.562073,248.781296,241.562083,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
3.8943,-275.6981,-267.4089,0.0000,0.0000,11215,112.1500,0.0000,0.0000,angle_diff,11195,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512540,96.625008,248.781296,241.562073,248.781296,241.562082,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
3.9043,-275.6981,-267.4089,0.0000,0.0000,11216,112.1600,0.0000,0.0000,angle_diff,11196,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512532,96.624902,248.781296,241.562073,248.781296,241.562082,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
3.9143,-275.6981,-267.4089,0.0000,0.0000,11217,112.1700,0.0000,0.0000,angle_diff,11197,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512526,96.624828,248.781296,241.562073,248.781296,241.562080,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
3.9243,-275.6981,-267.4089,0.0000,0.0000,11218,112.1800,0.0000,0.0000,angle_diff,11198,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512521,96.624781,248.781296,241.562073,248.781296,241.562079,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
3.9343,-275.6981,-267.4089,0.0000,0.0000,11219,112.1900,0.0000,0.0000,angle_diff,11199,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624755,248.781296,241.562073,248.781296,241.562078,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
3.9443,-275.6981,-267.4089,0.0000,0.0000,11220,112.2000,0.0000,0.0000,angle_diff,11200,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512516,96.624744,248.781296,241.562073,248.781296,241.562076,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
3.9543,-275.6981,-267.4089,0.0000,0.0000,11221,112.2100,0.0000,0.0000,angle_diff,11201,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512515,96.624744,248.781296,241.562073,248.781296,241.562075,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
3.9643,-275.6981,-267.4089,0.0000,0.0000,11222,112.2200,0.0000,0.0000,angle_diff,11202,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512514,96.624750,248.781296,241.562073,248.781296,241.562074,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
3.9743,-275.6981,-267.4089,0.0000,0.0000,11223,112.2300,0.0000,0.0000,angle_diff,11203,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512514,96.624761,248.781296,241.562073,248.781296,241.562074,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
3.9843,-275.6981,-267.4089,0.0000,0.0000,11224,112.2400,0.0000,0.0000,angle_diff,11204,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512515,96.624773,248.781296,241.562073,248.781296,241.562073,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
3.9943,-275.6981,-267.4089,0.0000,0.0000,11225,112.2500,0.0000,0.0000,angle_diff,11205,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512515,96.624786,248.781296,241.562073,248.781296,241.562073,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.0043,-275.6981,-267.4089,0.0000,0.0000,11226,112.2600,0.0000,0.0000,angle_diff,11206,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512516,96.624797,248.781296,241.562073,248.781296,241.562072,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.0143,-275.6981,-267.4089,0.0000,0.0000,11227,112.2700,0.0000,0.0000,angle_diff,11207,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512516,96.624807,248.781296,241.562073,248.781296,241.562072,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.0243,-275.6981,-267.4089,0.0000,0.0000,11228,112.2800,0.0000,0.0000,angle_diff,11208,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512517,96.624815,248.781296,241.562073,248.781296,241.562072,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.0343,-275.6981,-267.4089,0.0000,0.0000,11229,112.2900,0.0000,0.0000,angle_diff,11209,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512517,96.624821,248.781296,241.562073,248.781296,241.562072,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.0443,-275.6981,-267.4089,0.0000,0.0000,11230,112.3000,0.0000,0.0000,angle_diff,11210,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624826,248.781296,241.562073,248.781296,241.562072,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.0543,-275.6981,-267.4089,0.0000,0.0000,11231,112.3100,0.0000,0.0000,angle_diff,11211,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.781296,241.562073,248.781296,241.562072,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.0643,-275.6981,-267.4089,0.0000,0.0000,11232,112.3200,0.0000,0.0000,angle_diff,11212,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624831,248.781296,241.562073,248.781296,241.562072,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.0743,-275.6981,-267.4089,0.0000,0.0000,11233,112.3300,0.0000,0.0000,angle_diff,11213,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624833,248.781296,241.562073,248.781296,241.562073,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.0843,-275.6981,-267.4089,0.0000,0.0000,11234,112.3400,0.0000,0.0000,angle_diff,11214,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624833,248.781296,241.562073,248.781296,241.562073,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.0943,-275.6981,-267.4089,0.0000,0.0000,11235,112.3500,0.0000,0.0000,angle_diff,11215,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624833,248.781296,241.562073,248.781296,241.562073,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.1043,-275.6981,-267.4089,0.0000,0.0000,11236,112.3600,0.0000,0.0000,angle_diff,11216,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624833,248.781296,241.562073,248.781296,241.562073,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.1143,-275.6981,-267.4089,0.0000,0.0000,11237,112.3700,0.0000,0.0000,angle_diff,11217,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624832,248.781296,241.562073,248.781296,241.562073,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.1243,-275.6981,-267.4089,0.0000,0.0000,11238,112.3800,0.0000,0.0000,angle_diff,11218,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624832,248.781296,241.562073,248.781296,241.562073,0.000000,0.000000,248.781296,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.1343,-275.7036,-267.4089,0.0000,0.0000,11239,112.3900,-0.5493,0.0000,angle_diff,11219,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624831,248.786087,241.562073,248.781392,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.1443,-275.7036,-267.4089,0.0000,0.0000,11240,112.4000,0.0000,0.0000,angle_diff,11220,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624831,248.786087,241.562073,248.781735,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.1543,-275.7036,-267.4089,0.0000,0.0000,11241,112.4100,0.0000,0.0000,angle_diff,11221,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624830,248.786087,241.562073,248.782304,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.1643,-275.7036,-267.4089,0.0000,0.0000,11242,112.4200,0.0000,0.0000,angle_diff,11222,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624830,248.786087,241.562073,248.782973,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.1743,-275.7036,-267.4089,0.0000,0.0000,11243,112.4300,0.0000,0.0000,angle_diff,11223,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.783652,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.1843,-275.7036,-267.4089,0.0000,0.0000,11244,112.4400,0.0000,0.0000,angle_diff,11224,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.784284,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.1943,-275.7036,-267.4089,0.0000,0.0000,11245,112.4500,0.0000,0.0000,angle_diff,11225,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.784833,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.2043,-275.7036,-267.4089,0.0000,0.0000,11246,112.4600,0.0000,0.0000,angle_diff,11226,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.785287,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.2143,-275.7036,-267.4089,0.0000,0.0000,11247,112.4700,0.0000,0.0000,angle_diff,11227,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.785642,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.2243,-275.7036,-267.4089,0.0000,0.0000,11248,112.4800,0.0000,0.0000,angle_diff,11228,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.785905,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.2343,-275.7036,-267.4089,0.0000,0.0000,11249,112.4900,0.0000,0.0000,angle_diff,11229,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.786089,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.2443,-275.7036,-267.4089,0.0000,0.0000,11250,112.5000,0.0000,0.0000,angle_diff,11230,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.786206,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.2543,-275.7036,-267.4089,0.0000,0.0000,11251,112.5100,0.0000,0.0000,angle_diff,11231,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.786272,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.2643,-275.7036,-267.4089,0.0000,0.0000,11252,112.5200,0.0000,0.0000,angle_diff,11232,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.786300,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.2743,-275.7036,-267.4089,0.0000,0.0000,11253,112.5300,0.0000,0.0000,angle_diff,11233,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.786300,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.2843,-275.7036,-267.4089,0.0000,0.0000,11254,112.5400,0.0000,0.0000,angle_diff,11234,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.786283,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.2943,-275.7036,-267.4089,0.0000,0.0000,11255,112.5500,0.0000,0.0000,angle_diff,11235,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.786257,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.3043,-275.7036,-267.4089,0.0000,0.0000,11256,112.5600,0.0000,0.0000,angle_diff,11236,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.786226,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.3143,-275.7036,-267.4089,0.0000,0.0000,11257,112.5700,0.0000,0.0000,angle_diff,11237,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.786195,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.3243,-275.7036,-267.4089,0.0000,0.0000,11258,112.5800,0.0000,0.0000,angle_diff,11238,-275.6981,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512518,96.624829,248.786087,241.562073,248.786167,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.3343,-275.7036,-267.4089,0.0000,0.0000,11259,112.5900,0.0000,0.0000,angle_diff,11239,-275.7036,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512557,96.624829,248.786087,241.562073,248.786142,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.3447,-275.7036,-267.4089,0.0000,0.0000,11260,112.6000,0.0000,0.0000,angle_diff,11240,-275.7036,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512694,96.624829,248.786087,241.562073,248.786122,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.3543,-275.7036,-267.4089,0.0000,0.0000,11261,112.6100,0.0000,0.0000,angle_diff,11241,-275.7036,-267.4089,0.0000,0.0000,0.000000,0.000000,99.512922,96.624829,248.786087,241.562073,248.786106,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
4.3643,-275.7036,-267.4089,0.0000,0.0000,11262,112.6200,0.0000,0.0000,angle_diff,11242,-275.7036,-267.4089,0.0000,0.0000,0.000000,0.000000,99.513189,96.624829,248.786087,241.562073,248.786094,241.562073,0.000000,0.000000,248.786087,-0.000000,241.562073,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.000000,0.760994,0.000000,0.045738,-0.011635,-0.014365,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,SERCON
